TweetID,CreationTime,DeltaTime,Followed,Followers,Geotagged,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs
382816993713213441,Wed Sep 25 10:40:58 +0000 2013,0:14:20,1655,119389,True,215729,2404,Zarrar Khuhro,False,2,1,0
382817010331037696,Wed Sep 25 10:41:02 +0000 2013,0:14:24,632,4019,True,86899,2305,Danish Usman,False,3,0,0
382817013053149184,Wed Sep 25 10:41:02 +0000 2013,0:14:24,1655,119389,True,215729,2404,Zarrar Khuhro,False,3,1,0
382817014873485313,Wed Sep 25 10:41:03 +0000 2013,0:14:25,178,227,True,811,1757,Ahsan Ali Zahid,False,3,0,1
382817042132258818,Wed Sep 25 10:41:09 +0000 2013,0:14:31,1662,467,True,24239,3026,علی شفیق,False,2,1,0
382817065624543233,Wed Sep 25 10:41:15 +0000 2013,0:14:37,852,14584,True,78923,3085,Shakir Husain,False,3,0,1
382817080698888192,Wed Sep 25 10:41:19 +0000 2013,0:14:41,740,786,True,25018,2656,Ragab A. Hafiez,False,2,0,1
382817085069737984,Wed Sep 25 10:41:20 +0000 2013,0:14:42,280,2257,True,435172,2155,Zeeshan Shah,False,1,1,0
382817095710294016,Wed Sep 25 10:41:22 +0000 2013,0:14:44,765,949,True,31223,3197,Farhan Syed,False,6,1,0
382817097069244416,Wed Sep 25 10:41:23 +0000 2013,0:14:45,576,1354,True,74670,3039,Imran MujeebSiddiqui,False,3,2,0
382817115780026369,Wed Sep 25 10:41:27 +0000 2013,0:14:49,431,3714,True,143871,2363,Just an Insect,False,2,1,0
382817132859256832,Wed Sep 25 10:41:31 +0000 2013,0:14:53,397,2219,True,54404,1870,Bia,False,2,1,0
382817147962925057,Wed Sep 25 10:41:35 +0000 2013,0:14:57,304,310,True,23976,2889,Usman Shahid,False,1,1,0
382817159321092096,Wed Sep 25 10:41:37 +0000 2013,0:14:59,397,2219,True,54404,1870,Bia,False,3,1,0
382817160017772544,Wed Sep 25 10:41:38 +0000 2013,0:15:00,2288,1840,True,25681,3065,Do lifestyle blog,False,1,0,0
382817175712436224,Wed Sep 25 10:41:41 +0000 2013,0:15:03,1,3369,True,81828,2698,All Pakistan News,False,1,0,1
382817190937763840,Wed Sep 25 10:41:45 +0000 2013,0:15:07,431,3714,True,143871,2363,Just an Insect,False,3,1,0
382817217185710080,Wed Sep 25 10:41:51 +0000 2013,0:15:13,497,608,True,18593,3811,Ali Hassan,False,2,0,1
382817224739680256,Wed Sep 25 10:41:53 +0000 2013,0:15:15,647,536,True,4323,2575,Muhammad Adil Khan,False,4,1,0
382817282247770112,Wed Sep 25 10:42:07 +0000 2013,0:15:29,647,536,True,4323,2575,Muhammad Adil Khan,False,4,1,0
382817283846209537,Wed Sep 25 10:42:07 +0000 2013,0:15:29,227,50655,True,43572,2847,Tahar Hani,True,1,0,0
382817293912518656,Wed Sep 25 10:42:10 +0000 2013,0:15:32,625,16117,True,328474,2871,Syedih,False,3,1,0
382817340909682688,Wed Sep 25 10:42:21 +0000 2013,0:15:43,1937,1713,True,10154,2918,カワチャン,False,1,2,0
382817353882292224,Wed Sep 25 10:42:24 +0000 2013,0:15:46,330,1223,True,18673,1865,Shoaib Iqbal,False,1,2,1
382817400300658688,Wed Sep 25 10:42:35 +0000 2013,0:15:57,365,268,True,36235,3558,Sagar Chatterjee,False,1,0,1
382817407091216386,Wed Sep 25 10:42:36 +0000 2013,0:15:58,443,73,True,3647,2297,Orang Utan,False,2,1,1
382817422979260417,Wed Sep 25 10:42:40 +0000 2013,0:16:02,121,320,True,78698,1682,Aida Leonetti,False,2,0,1
382817478541189120,Wed Sep 25 10:42:53 +0000 2013,0:16:15,355,59,True,8,1734,Janine Uberas ,False,5,0,1
382817502884945920,Wed Sep 25 10:42:59 +0000 2013,0:16:21,168,53,True,13807,2075,Ayesha U.,False,1,0,0
382817541351301120,Wed Sep 25 10:43:08 +0000 2013,0:16:30,1346,2283,True,8208,2322,Wasif Ullah,False,2,1,0
382817567519154176,Wed Sep 25 10:43:15 +0000 2013,0:16:37,0,102037,True,153624,2259,JAAG TV,True,2,0,1
382817582266335232,Wed Sep 25 10:43:18 +0000 2013,0:16:40,415,7028,True,27612,1848,Kuldeep Singh,False,1,0,0
382817615241957376,Wed Sep 25 10:43:26 +0000 2013,0:16:48,533,11810,True,16437,2100,Adam Roberts,True,0,1,0
382817630614073346,Wed Sep 25 10:43:30 +0000 2013,0:16:52,1114,1766,True,59048,2898,Abbas Ali,False,1,0,0
382817678903083008,Wed Sep 25 10:43:41 +0000 2013,0:17:03,630,694,True,25156,3244,Ahsan Raza #FBPE,False,2,1,0
382817718493138944,Wed Sep 25 10:43:51 +0000 2013,0:17:13,183,772,True,379,1675,IGC Pakistan,False,2,2,0
382817747765186560,Wed Sep 25 10:43:58 +0000 2013,0:17:20,403,4718,True,7128,2672,Y,False,2,1,1
382817794351714304,Wed Sep 25 10:44:09 +0000 2013,0:17:31,309,232,True,774,2610,Baron Anyangwe,False,1,0,0
382817810939789312,Wed Sep 25 10:44:13 +0000 2013,0:17:35,1659,23929,True,32202,2097,Pakistan Affairs,False,3,0,1
382817828422033408,Wed Sep 25 10:44:17 +0000 2013,0:17:39,138,108,True,663,2628,Matt O'Dell,False,1,1,0
382817833874231296,Wed Sep 25 10:44:18 +0000 2013,0:17:40,445,801,True,12712,2781,Mahnoor,False,4,0,0
382817848319410176,Wed Sep 25 10:44:22 +0000 2013,0:17:44,647,536,True,4323,2575,Muhammad Adil Khan,False,3,4,0
382817862349377537,Wed Sep 25 10:44:25 +0000 2013,0:17:47,29,132,True,98,1788,Pak Curricula Reform,False,1,1,0
382817970868588544,Wed Sep 25 10:44:51 +0000 2013,0:18:13,2323,1666,True,21237,1910,Media Scarecrow,False,5,1,1
382818006046212097,Wed Sep 25 10:44:59 +0000 2013,0:18:21,378,1014,True,61896,1826,دانش الیاس 🇵🇰,False,3,0,0
382818065450151936,Wed Sep 25 10:45:13 +0000 2013,0:18:35,436,9038,True,34058,2726,Veengas,True,5,0,0
382818091605843969,Wed Sep 25 10:45:20 +0000 2013,0:18:42,890,24464,True,11500,3109,Rabia Mehmood - رابعہ,False,1,2,0
382818101982953472,Wed Sep 25 10:45:22 +0000 2013,0:18:44,301,549,True,44719,2747,9SupportGaza,False,2,1,1
382818105329610752,Wed Sep 25 10:45:23 +0000 2013,0:18:45,427,1174,True,55699,2310,Adeelxxx,False,2,2,0
382818128243085312,Wed Sep 25 10:45:28 +0000 2013,0:18:50,6,7268,True,24844,2342,MULTISPORTSPK,False,7,0,0
382818181821509632,Wed Sep 25 10:45:41 +0000 2013,0:19:03,301,549,True,44719,2747,9SupportGaza,False,1,1,0
382818189995827200,Wed Sep 25 10:45:43 +0000 2013,0:19:05,6746,7546,True,224939,2041,TavernKeepers,False,8,0,1
382818190318764032,Wed Sep 25 10:45:43 +0000 2013,0:19:05,2300,2130,True,104191,2643,John Daniels,False,8,0,1
382818191401299968,Wed Sep 25 10:45:43 +0000 2013,0:19:05,4077,58831,True,30198,2284,EU Humanitarian Aid,True,2,0,1
382818218240274432,Wed Sep 25 10:45:50 +0000 2013,0:19:12,195,850,True,2022,2705,Shahnaz balóc,False,3,1,0
382818238532308993,Wed Sep 25 10:45:55 +0000 2013,0:19:17,42,50,True,2459,1831,Winston,False,1,1,1
382818251467530240,Wed Sep 25 10:45:58 +0000 2013,0:19:20,144,774,True,35772,3237,Barry Allen⚡️,False,1,2,0
382818251648282624,Wed Sep 25 10:45:58 +0000 2013,0:19:20,5,79393,True,136510,4046,Iran,False,2,0,1
382818268131885056,Wed Sep 25 10:46:02 +0000 2013,0:19:24,9,1381,True,42862,2272,Hot Beak,False,2,0,1
382818298846384128,Wed Sep 25 10:46:09 +0000 2013,0:19:31,1915,770,True,244051,3120,KingDon,False,6,0,0
382818299219673089,Wed Sep 25 10:46:09 +0000 2013,0:19:31,116,12658,True,4805,2441,Jinnah Institute,False,1,2,0
382818308208091136,Wed Sep 25 10:46:11 +0000 2013,0:19:33,647,536,True,4323,2575,Muhammad Adil Khan,False,3,0,0
382818341951254529,Wed Sep 25 10:46:19 +0000 2013,0:19:41,1829,1258,True,29150,1725,Claire,False,6,1,0
382818363480633344,Wed Sep 25 10:46:24 +0000 2013,0:19:46,4946,4566,True,27343,3262,Scott Reuter 🌲☕️🌲,False,2,1,0
382818377015640065,Wed Sep 25 10:46:28 +0000 2013,0:19:50,304,310,True,23976,2889,Usman Shahid,False,2,1,0
382818398628884481,Wed Sep 25 10:46:33 +0000 2013,0:19:55,195,850,True,2022,2705,Shahnaz balóc,False,3,1,0
382818413627711490,Wed Sep 25 10:46:36 +0000 2013,0:19:58,647,536,True,4323,2575,Muhammad Adil Khan,False,2,5,0
382818497744490496,Wed Sep 25 10:46:56 +0000 2013,0:20:18,69,1214,True,94094,3139,Tamer Yazar,False,2,0,0
382818524965502976,Wed Sep 25 10:47:03 +0000 2013,0:20:25,647,536,True,4323,2575,Muhammad Adil Khan,False,2,5,0
382818525020045313,Wed Sep 25 10:47:03 +0000 2013,0:20:25,11696,12790,True,336197,2104,Ron Hughes رون هيوز,False,5,1,1
382818532578574336,Wed Sep 25 10:47:05 +0000 2013,0:20:27,800,553,True,4298,2936,Dearbhla,False,1,0,0
382818547132801024,Wed Sep 25 10:47:08 +0000 2013,0:20:30,31,3816,True,25262,2407,Aryan_B,False,1,1,1
382818557643730944,Wed Sep 25 10:47:11 +0000 2013,0:20:33,2249,3312,True,25098,2043,Pehlay_Pakistan,False,1,1,1
382818560420360192,Wed Sep 25 10:47:11 +0000 2013,0:20:33,2960,2889,True,25281,2721,superkaif,False,1,1,1
382818570058489857,Wed Sep 25 10:47:14 +0000 2013,0:20:36,647,536,True,4323,2575,Muhammad Adil Khan,False,2,5,0
382818604695044097,Wed Sep 25 10:47:22 +0000 2013,0:20:44,1314,372,True,9408,2210,Paulo Maurício,False,2,0,1
382818613763112960,Wed Sep 25 10:47:24 +0000 2013,0:20:46,150,20973,True,284516,2020,لال بجھکڑ,False,1,0,0
382818652929544192,Wed Sep 25 10:47:33 +0000 2013,0:20:55,647,536,True,4323,2575,Muhammad Adil Khan,False,4,1,0
382818659909246976,Wed Sep 25 10:47:35 +0000 2013,0:20:57,295,454,True,12268,1747,AZAD BALOCHISTAN,False,7,0,0
382818672969920513,Wed Sep 25 10:47:38 +0000 2013,0:21:00,436,9038,True,34058,2726,Veengas,True,1,1,1
382818703777099777,Wed Sep 25 10:47:46 +0000 2013,0:21:08,10,64,True,19662,2264,Latest News,False,2,0,1
382818707967578112,Wed Sep 25 10:47:47 +0000 2013,0:21:09,512,384,True,12738,2700,Abdul Wahab Iqbal,False,2,0,0
382818716461068288,Wed Sep 25 10:47:49 +0000 2013,0:21:11,2,338,True,13578,2190,Advertising Facts,False,3,1,0
382818724408860672,Wed Sep 25 10:47:50 +0000 2013,0:21:12,1362,2788,True,24188,2224,Anam Rathor™,False,2,0,0
382818735285080064,Wed Sep 25 10:47:53 +0000 2013,0:21:15,269,337,True,18670,1928,Frazer Norris,False,1,2,0
382818744356986880,Wed Sep 25 10:47:55 +0000 2013,0:21:17,202,129,True,1967,2316,Fatima Haider,False,2,0,0
382818785037529088,Wed Sep 25 10:48:05 +0000 2013,0:21:27,1514,2967,True,101977,3228,Mustakbil.com,False,4,0,1
382818795418419201,Wed Sep 25 10:48:07 +0000 2013,0:21:29,857,10522,True,180186,3359,Chennaivision,False,1,0,1
382818823092854784,Wed Sep 25 10:48:14 +0000 2013,0:21:36,514,1144,True,4440,3111,Yasir Khan,False,4,1,0
382818823495102464,Wed Sep 25 10:48:14 +0000 2013,0:21:36,852,14584,True,78923,3085,Shakir Husain,False,1,0,1
382818856621723648,Wed Sep 25 10:48:22 +0000 2013,0:21:44,514,15504,True,18655,2610,Shah Nawaz Bugti,False,2,1,0
382818863072960512,Wed Sep 25 10:48:24 +0000 2013,0:21:46,607,106758,True,16826,2883,Sawera Pasha,False,2,0,1
382818876301791232,Wed Sep 25 10:48:27 +0000 2013,0:21:49,53,11650,True,4833,2637,Imbisat Mallick,False,4,1,0
382818877274861568,Wed Sep 25 10:48:27 +0000 2013,0:21:49,0,102037,True,153624,2259,JAAG TV,True,3,0,0
382818911332212736,Wed Sep 25 10:48:35 +0000 2013,0:21:57,2002,1233,True,16805,2098,Tooba Masood,False,3,0,1
382818933092261888,Wed Sep 25 10:48:40 +0000 2013,0:22:02,121,320,True,78698,1682,Aida Leonetti,False,2,0,1
382818961488097280,Wed Sep 25 10:48:47 +0000 2013,0:22:09,192,446,True,28125,3211,Ali Azam,False,1,2,1
382818986829684736,Wed Sep 25 10:48:53 +0000 2013,0:22:15,41,92,True,25,1712,marinda dibben,False,1,0,0
382818992143867905,Wed Sep 25 10:48:54 +0000 2013,0:22:16,722,461,True,4225,2716,Imtiaz Muslim,False,1,1,0
382818993813204993,Wed Sep 25 10:48:55 +0000 2013,0:22:17,910,1093,True,8307,3052,Adnan Rashid,False,1,1,1
382819043113046016,Wed Sep 25 10:49:06 +0000 2013,0:22:28,699,2415,True,12460,2056,ManzoorHussain Bugti,False,2,0,0
382819091054342144,Wed Sep 25 10:49:18 +0000 2013,0:22:40,0,102037,True,153624,2259,JAAG TV,True,2,0,0
382819139858870272,Wed Sep 25 10:49:30 +0000 2013,0:22:52,135,746782,True,342547,2952,The Express Tribune,True,1,0,1
382819199414177792,Wed Sep 25 10:49:44 +0000 2013,0:23:06,5,79393,True,136510,4046,Iran,False,4,0,1
382819235749040129,Wed Sep 25 10:49:52 +0000 2013,0:23:14,3392,4513,True,10640,1973,Green Cricket,False,2,0,0
382819259447267328,Wed Sep 25 10:49:58 +0000 2013,0:23:20,1219,2028,True,33787,2829,Malice,False,3,1,0
382819348764577792,Wed Sep 25 10:50:19 +0000 2013,0:23:41,423,368,True,46544,2781,Yppah Syad,False,5,0,1
382819349150461953,Wed Sep 25 10:50:20 +0000 2013,0:23:42,4,795,True,12374,2015,Mushtaq Khan,False,2,1,0
382819355035447296,Wed Sep 25 10:50:21 +0000 2013,0:23:43,5078,8281,True,23129,2579,Eve Mashoo,False,1,0,0
382819355571937281,Wed Sep 25 10:50:21 +0000 2013,0:23:43,330,1223,True,18673,1865,Shoaib Iqbal,False,3,0,0
382819389768097792,Wed Sep 25 10:50:29 +0000 2013,0:23:51,178,14879,True,134831,2880,بلڈی سویلین,False,5,0,0
382819401092706304,Wed Sep 25 10:50:32 +0000 2013,0:23:54,53024,82718,True,84842,1882,Ch Farakh Shahzad,False,2,1,0
382819416033214464,Wed Sep 25 10:50:35 +0000 2013,0:23:57,2348,1425,True,16987,2745,Silvia Suárez,False,1,2,0
382819416959758338,Wed Sep 25 10:50:36 +0000 2013,0:23:58,121,209,True,439,1729,Rabil Sindhu,False,3,0,0
382819453362130944,Wed Sep 25 10:50:44 +0000 2013,0:24:06,5,753,True,4319,1891,Sahil PTI,False,3,2,0
382819460484067328,Wed Sep 25 10:50:46 +0000 2013,0:24:08,67,1761,True,36797,1741,B.S Baloch,False,2,0,1
382819486929526784,Wed Sep 25 10:50:52 +0000 2013,0:24:14,848,698,True,24612,3088,رانا جواد احمد,False,3,0,2
382819489512828928,Wed Sep 25 10:50:53 +0000 2013,0:24:15,3983,11813,True,176116,3170,Nilim Dutta,False,1,1,1
382819534685491200,Wed Sep 25 10:51:04 +0000 2013,0:24:26,332,520,True,20861,1781,Darwesh,False,3,1,1
382819534761369600,Wed Sep 25 10:51:04 +0000 2013,0:24:26,154,18056,True,101983,3311,Tahir Imran Mian ✈,True,1,2,0
382819537588326400,Wed Sep 25 10:51:04 +0000 2013,0:24:26,80,19378,True,176620,2895,Ali Nawaz™,False,3,1,0
382819555363414018,Wed Sep 25 10:51:09 +0000 2013,0:24:31,376,2289,True,30071,2874,Tunis Daily News,False,1,0,1
382819579510403072,Wed Sep 25 10:51:14 +0000 2013,0:24:36,3009,1395,True,12991,2944,Khan Saqib| دھنی وال,False,1,0,1
382819616265084928,Wed Sep 25 10:51:23 +0000 2013,0:24:45,948,7279,True,148872,3901,Khaver Siddiqi,True,1,1,0
382819645721690113,Wed Sep 25 10:51:30 +0000 2013,0:24:52,324,312,True,15021,1820,Adnan Khan,False,4,1,0
382819649781764096,Wed Sep 25 10:51:31 +0000 2013,0:24:53,80,19378,True,176620,2895,Ali Nawaz™,False,2,1,0
382819652004352000,Wed Sep 25 10:51:32 +0000 2013,0:24:54,272,254,True,8598,2623,Nuzhat,False,3,1,0
382819657843220480,Wed Sep 25 10:51:33 +0000 2013,0:24:55,154,18056,True,101983,3311,Tahir Imran Mian ✈,True,0,3,0
382819659411509249,Wed Sep 25 10:51:33 +0000 2013,0:24:55,29,132,True,98,1788,Pak Curricula Reform,False,1,1,0
382819696611188736,Wed Sep 25 10:51:42 +0000 2013,0:25:04,490,169,True,1664,2190,DMalone,False,2,2,1
382819700377264129,Wed Sep 25 10:51:43 +0000 2013,0:25:05,3706,7613,True,53099,3254,Faria Khan,False,1,0,1
382819713413152769,Wed Sep 25 10:51:46 +0000 2013,0:25:08,127,222,True,462,1729,Che Sindhi,False,1,2,0
382819728919523329,Wed Sep 25 10:51:50 +0000 2013,0:25:12,344,1526,True,5524,2998,Aon Hussain,False,3,1,0
382819779918065664,Wed Sep 25 10:52:02 +0000 2013,0:25:24,112,1522,True,2581,1740,Mohammad Umer Bugti,False,2,1,0
382819798436290560,Wed Sep 25 10:52:07 +0000 2013,0:25:29,492,2213,True,10130,2188,UC-26 (Ex- UNIT144),False,4,1,0
382819816102318080,Wed Sep 25 10:52:11 +0000 2013,0:25:33,127,222,True,462,1729,Che Sindhi,False,2,1,0
382819854081732608,Wed Sep 25 10:52:20 +0000 2013,0:25:42,5363,6923,True,160979,3329,L4TLPrisonMinistry,False,2,1,1
382819862109638657,Wed Sep 25 10:52:22 +0000 2013,0:25:44,196,578,True,8075,2168,Jano Duniya,False,2,0,1
382819867776122880,Wed Sep 25 10:52:23 +0000 2013,0:25:45,268,415,True,24743,2818,Nafees,False,2,2,0
382819884511797248,Wed Sep 25 10:52:27 +0000 2013,0:25:49,72,194,True,14532,1985,TiGerS of ImraN KhaN,False,3,0,1
382819888986746880,Wed Sep 25 10:52:28 +0000 2013,0:25:50,433,686,True,8084,2877,Yannaⓥ,False,1,0,0
382819911031992320,Wed Sep 25 10:52:33 +0000 2013,0:25:55,177,3300,True,6728,2551,AB Bugti,False,3,0,0
382819933010137088,Wed Sep 25 10:52:39 +0000 2013,0:26:01,17,17,True,120,1873,Economic Review ,False,3,0,0
382819940501164032,Wed Sep 25 10:52:40 +0000 2013,0:26:02,118,1203,True,1527,2225,Ali Iqbal,False,4,1,0
382819969337028608,Wed Sep 25 10:52:47 +0000 2013,0:26:09,332,520,True,20861,1781,Darwesh,False,3,1,0
382819969848729600,Wed Sep 25 10:52:47 +0000 2013,0:26:09,193,181,True,12184,2427,Jeanne,False,1,2,0
382820017672187904,Wed Sep 25 10:52:59 +0000 2013,0:26:21,630,694,True,25156,3244,Ahsan Raza #FBPE,False,4,0,1
382820018695995392,Wed Sep 25 10:52:59 +0000 2013,0:26:21,425,1095,True,13239,2270,#saveBSOazadLeader,False,2,0,0
382820031005859840,Wed Sep 25 10:53:02 +0000 2013,0:26:24,209,530,True,439938,1989,NewsTreasury,False,1,0,1
382820055131893760,Wed Sep 25 10:53:08 +0000 2013,0:26:30,543,453,True,36029,3109,Bon John,False,1,1,0
382820108147888128,Wed Sep 25 10:53:20 +0000 2013,0:26:42,492,2213,True,10130,2188,UC-26 (Ex- UNIT144),False,4,1,0
382820135687716864,Wed Sep 25 10:53:27 +0000 2013,0:26:49,310,1011,True,79209,2757,Frankly,False,6,1,0
382820144000413696,Wed Sep 25 10:53:29 +0000 2013,0:26:51,731,1153,True,8755,3233,Sajjad Rizvi,False,1,2,0
382820174677946368,Wed Sep 25 10:53:36 +0000 2013,0:26:58,21,253,True,21277,2285,Abdulmajid Abbas MD,False,2,0,1
382820204994371584,Wed Sep 25 10:53:43 +0000 2013,0:27:05,6249,5706,True,31124,3102,kgcentral,False,4,0,1
382820222182637568,Wed Sep 25 10:53:48 +0000 2013,0:27:10,127,134,True,3700,2084,Anas Haruna,False,2,0,0
382820242289750017,Wed Sep 25 10:53:52 +0000 2013,0:27:14,2190,3642,True,17918,3007,Monib Raj,False,2,1,0
382820253484322817,Wed Sep 25 10:53:55 +0000 2013,0:27:17,2190,3642,True,17918,3007,Monib Raj,False,3,1,0
382820264959959040,Wed Sep 25 10:53:58 +0000 2013,0:27:20,2190,3642,True,17918,3007,Monib Raj,False,2,1,0
382820301035565056,Wed Sep 25 10:54:06 +0000 2013,0:27:28,543,453,True,36029,3109,Bon John,False,2,1,0
382820315513896961,Wed Sep 25 10:54:10 +0000 2013,0:27:32,3077,3237,True,57799,3011,غ ع ۔ جیو,False,1,1,1
382820364788969472,Wed Sep 25 10:54:22 +0000 2013,0:27:44,733,452,True,12345,1806,SJay,False,3,1,0
382820391666081792,Wed Sep 25 10:54:28 +0000 2013,0:27:50,2190,3642,True,17918,3007,Monib Raj,False,2,0,1
382820450587668480,Wed Sep 25 10:54:42 +0000 2013,0:28:04,2998,56419,True,792649,2889,Hassan Khan,False,3,2,0
382820461241184256,Wed Sep 25 10:54:45 +0000 2013,0:28:07,2285,1617,True,10004,3172,Elorm Allavi,False,1,1,0
382820462830424064,Wed Sep 25 10:54:45 +0000 2013,0:28:07,429,293,True,1746,2639,Ovais Zuberi,False,2,0,0
382820501821067265,Wed Sep 25 10:54:54 +0000 2013,0:28:16,295,357,True,6735,3186,Sehr Rana,False,3,0,0
382820554186981376,Wed Sep 25 10:55:07 +0000 2013,0:28:29,4077,58831,True,30198,2284,EU Humanitarian Aid,True,1,0,1
382820573673320448,Wed Sep 25 10:55:11 +0000 2013,0:28:33,142,279,True,457,1729,Wafa Freedom,False,2,1,0
382820590014693377,Wed Sep 25 10:55:15 +0000 2013,0:28:37,104,1117,True,45190,2213,Earth Quake Report,False,1,0,1
382820595391418368,Wed Sep 25 10:55:17 +0000 2013,0:28:39,4,795,True,12374,2015,Mushtaq Khan,False,2,0,0
382820720708833280,Wed Sep 25 10:55:47 +0000 2013,0:29:09,237,441,True,45778,3337,khizar 🙄🙄,False,2,1,0
382820878464983040,Wed Sep 25 10:56:24 +0000 2013,0:29:46,852,14584,True,78923,3085,Shakir Husain,False,2,1,0
382820883040960512,Wed Sep 25 10:56:25 +0000 2013,0:29:47,5783,6061,True,5193,1717,Amna Rizvi,False,3,0,0
382820885280747520,Wed Sep 25 10:56:26 +0000 2013,0:29:48,2636,4607,True,145687,2059,umer hafeez,False,2,0,1
382820886296145920,Wed Sep 25 10:56:26 +0000 2013,0:29:48,55,2454,True,12015,2483,PakistaniSoldiers,False,4,0,1
382820887529271296,Wed Sep 25 10:56:26 +0000 2013,0:29:48,55,2454,True,12015,2483,PakistaniSoldiers,False,4,0,1
382820893656764416,Wed Sep 25 10:56:28 +0000 2013,0:29:50,376,313,True,20094,2526,Arslan Sherazi,False,1,0,0
382820917702713344,Wed Sep 25 10:56:33 +0000 2013,0:29:55,171,23,True,724,2922,SaLman GhiAs,False,3,0,0
382820921540476928,Wed Sep 25 10:56:34 +0000 2013,0:29:56,110,1079,True,14892,2022,SADIQ HUSSAIN JIVANI,False,2,0,1
382820955682115585,Wed Sep 25 10:56:42 +0000 2013,0:30:04,121,320,True,78698,1682,Aida Leonetti,False,2,0,1
382820963861004288,Wed Sep 25 10:56:44 +0000 2013,0:30:06,235,6936,True,6912,2272,P@SHA,False,2,2,0
382820983347761152,Wed Sep 25 10:56:49 +0000 2013,0:30:11,34,77,True,4793,3128,Zulfiqar Ansari,False,2,2,0
382821025354108928,Wed Sep 25 10:56:59 +0000 2013,0:30:21,113,814,True,18983,3231,DR.TAHIR MUGHAL,False,0,0,0
382821063916138497,Wed Sep 25 10:57:08 +0000 2013,0:30:30,142,279,True,457,1729,Wafa Freedom,False,1,2,0
382821085013868544,Wed Sep 25 10:57:13 +0000 2013,0:30:35,1958,1943,True,11956,2025,Jimmy Changa,False,6,1,0
382821090160308224,Wed Sep 25 10:57:15 +0000 2013,0:30:37,1010,259621,True,10975,2575,Fahd Husain,False,2,2,0
382821091774705666,Wed Sep 25 10:57:15 +0000 2013,0:30:37,768,494,True,14974,3338,Wajahat Mateen,False,3,1,1
382821132958572545,Wed Sep 25 10:57:25 +0000 2013,0:30:47,61941,62901,True,1468567,3431,D S N 🛑,False,2,1,1
382821133973991424,Wed Sep 25 10:57:25 +0000 2013,0:30:47,506,4261,True,24767,3359,Simon Keeling,False,3,0,1
382821134129180673,Wed Sep 25 10:57:25 +0000 2013,0:30:47,7,113,True,18585,2513,SailingWeather.co.uk,False,3,0,1
382821134179110912,Wed Sep 25 10:57:25 +0000 2013,0:30:47,1082,3260,True,55792,1895,Caped Sufi,False,2,1,0
382821174960717825,Wed Sep 25 10:57:35 +0000 2013,0:30:57,671,35635,True,149986,3480,Naveed,False,2,1,0
382821205574946816,Wed Sep 25 10:57:42 +0000 2013,0:31:04,396,222,True,1832,2224,FaizQadri,False,1,0,0
382821213820944384,Wed Sep 25 10:57:44 +0000 2013,0:31:06,7003,11885,True,217174,2977,F. Jeffery 👁,False,1,1,0
382821223081586688,Wed Sep 25 10:57:46 +0000 2013,0:31:08,1656,11134,True,41033,1954,Amber Zulfiqar,False,2,2,0
382821232032219136,Wed Sep 25 10:57:48 +0000 2013,0:31:10,1063,5169,True,11491,2435,Faiza Azeem Usmani,False,2,0,0
382821252731109377,Wed Sep 25 10:57:53 +0000 2013,0:31:15,631,4115,True,7448,1716,India Sports TV,False,2,0,0
382821274344386560,Wed Sep 25 10:57:58 +0000 2013,0:31:20,890,24464,True,11500,3109,Rabia Mehmood - رابعہ,False,1,2,0
382821278589394945,Wed Sep 25 10:57:59 +0000 2013,0:31:21,10028,14663,True,480803,2490,Grace Murphy,False,4,2,1
382821327062589440,Wed Sep 25 10:58:11 +0000 2013,0:31:33,115,1611,True,17938,2095,Tariq Anwar Baloch,False,3,0,0
382821330787524608,Wed Sep 25 10:58:12 +0000 2013,0:31:34,1013,912,True,1791,3177,Vinay,False,2,2,0
382821366077992960,Wed Sep 25 10:58:20 +0000 2013,0:31:42,1273,2130,True,22982,2034,Will Slaton,False,2,1,0
382821401637695488,Wed Sep 25 10:58:29 +0000 2013,0:31:51,711,640,True,42785,3142,Vins,False,2,1,0
382821409103572992,Wed Sep 25 10:58:31 +0000 2013,0:31:53,154,18056,True,101983,3311,Tahir Imran Mian ✈,True,1,2,0
382821410076639232,Wed Sep 25 10:58:31 +0000 2013,0:31:53,779,339,True,18093,1896,DreamEr.,False,2,0,0
382821445631356928,Wed Sep 25 10:58:39 +0000 2013,0:32:01,106,189,True,15791,1840,¤ AshNil ¤,False,2,1,0
382821448697384960,Wed Sep 25 10:58:40 +0000 2013,0:32:02,699,2415,True,12460,2056,ManzoorHussain Bugti,False,0,1,0
382821473083064320,Wed Sep 25 10:58:46 +0000 2013,0:32:08,15573,17210,True,13682,2891,Nadeem Akram,False,5,0,0
382821502250270720,Wed Sep 25 10:58:53 +0000 2013,0:32:15,1041,7567,True,15671,2166,Gull Nawaz Bugti,False,2,0,0
382821548920700928,Wed Sep 25 10:59:04 +0000 2013,0:32:26,87,292,True,32198,2251,Pakistani,False,1,1,0
382821588863029248,Wed Sep 25 10:59:13 +0000 2013,0:32:35,154,95,True,1722,2576,سب سے پہلے پاکستان,False,2,0,0
382821630965075968,Wed Sep 25 10:59:23 +0000 2013,0:32:45,395,197,True,3817,2513,tooba,False,2,1,0
382821653098409984,Wed Sep 25 10:59:29 +0000 2013,0:32:51,978,22998,True,31458,2114,Elina Şevket,False,2,1,0
