TweetID,CreationTime,DeltaTime,Followed,Followers,Geotagged,Label,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs
503643488219852800,Sun Aug 24 20:42:19 +0000 2014,0:02:02,412,5072,True,other_useful_information,52768,2761,Rockland County News,False,3,1,1
503643489037737984,Sun Aug 24 20:42:19 +0000 2014,0:02:02,117,774,True,other_useful_information,17503,2436,Roscoe Village News,False,3,1,1
503643489742385152,Sun Aug 24 20:42:19 +0000 2014,0:02:02,139,1112,True,injured_or_dead_people,38653,2539,Rye Breaking News,False,3,1,1
503643490316607488,Sun Aug 24 20:42:19 +0000 2014,0:02:02,11688,12564,True,other_useful_information,15635,1624,LOST LOS ANGELES,False,0,0,0
503643490967109632,Sun Aug 24 20:42:20 +0000 2014,0:02:03,1570,258,True,donation_needs_or_offers_or_volunteering_services,18655,2030,tray schey,False,0,1,1
503643491143282688,Sun Aug 24 20:42:20 +0000 2014,0:02:03,173,775,True,infrastructure_and_utilities_damage,79698,2174,Salem Journal,False,3,1,1
503643491852111872,Sun Aug 24 20:42:20 +0000 2014,0:02:03,172,643,True,donation_needs_or_offers_or_volunteering_services,29843,2213,Salinas Buzz,False,3,1,1
503643493286567936,Sun Aug 24 20:42:20 +0000 2014,0:02:03,135,775,True,other_useful_information,34969,1697,San Bernardino News,False,3,1,1
503643493961838592,Sun Aug 24 20:42:20 +0000 2014,0:02:03,1207,24452,True,not_related_or_irrelevant,41560,3372,John Myers,True,1,2,0
503643494725197824,Sun Aug 24 20:42:21 +0000 2014,0:02:04,260,2594,True,infrastructure_and_utilities_damage,25019,2553,San Clemente Buzz,False,3,1,1
503643494846836736,Sun Aug 24 20:42:21 +0000 2014,0:02:04,2512,1553,True,other_useful_information,163454,3311,Carol Alfonso,False,2,1,1
503643495815720960,Sun Aug 24 20:42:21 +0000 2014,0:02:04,145,49,True,other_useful_information,462,1357,Darlene Williamson,False,0,1,1
503643497426350081,Sun Aug 24 20:42:21 +0000 2014,0:02:04,331,314,True,infrastructure_and_utilities_damage,16006,2743,Jon Whitmore,False,1,0,0
503643497703153664,Sun Aug 24 20:42:21 +0000 2014,0:02:04,241,1665,True,donation_needs_or_offers_or_volunteering_services,24863,2404,San Mateo Cty News,False,3,1,1
503643499137609728,Sun Aug 24 20:42:22 +0000 2014,0:02:05,565,4585,True,not_related_or_irrelevant,63873,3029,Santa Fe News,False,3,1,1
503643499808718850,Sun Aug 24 20:42:22 +0000 2014,0:02:05,128,1287,True,infrastructure_and_utilities_damage,82833,1646,Saskatoon Buzz,False,3,1,1
503643500576272384,Sun Aug 24 20:42:22 +0000 2014,0:02:05,2948,15732,True,other_useful_information,118380,3339,Santa Barbara News,False,3,1,1
503643501255720961,Sun Aug 24 20:42:22 +0000 2014,0:02:05,354,1854,True,other_useful_information,47105,2891,Schuylkill Buzz,False,3,1,1
503643501943615488,Sun Aug 24 20:42:22 +0000 2014,0:02:05,313,1924,True,infrastructure_and_utilities_damage,74328,3001,SF Community News,False,3,1,1
503643502606311426,Sun Aug 24 20:42:22 +0000 2014,0:02:05,703,1168,True,other_useful_information,104210,2142,Big Mac 🍔,False,2,1,1
503643502723735553,Sun Aug 24 20:42:22 +0000 2014,0:02:05,61,560,True,other_useful_information,20136,1697,Shreveport Buzz,False,3,1,1
503643503726178305,Sun Aug 24 20:42:23 +0000 2014,0:02:06,267,984,True,infrastructure_and_utilities_damage,38215,2103,Sioux Falls Buzz,False,3,1,1
503643504493731840,Sun Aug 24 20:42:23 +0000 2014,0:02:06,180,288,True,not_related_or_irrelevant,13411,1642,Soho Daily News,False,3,1,1
503643505026011136,Sun Aug 24 20:42:23 +0000 2014,0:02:06,370,301,True,other_useful_information,6188,2637,Wally McGufferson,False,1,1,0
503643505336782848,Sun Aug 24 20:42:23 +0000 2014,0:02:06,143,245,True,other_useful_information,2280,1642,Soma Daily News,False,3,1,1
503643506100150274,Sun Aug 24 20:42:23 +0000 2014,0:02:06,402,7070,True,missing_trapped_or_found_people,40437,3042,Sonoma County News,False,3,1,1
503643506141708288,Sun Aug 24 20:42:23 +0000 2014,0:02:06,1798,1075,True,other_useful_information,194386,3193,🦄atomicboop🦄,False,0,0,0
503643507215839235,Sun Aug 24 20:42:24 +0000 2014,0:02:07,279,1199,True,other_useful_information,21795,3129,Breaking Sonora News,False,3,1,1
503643507865968641,Sun Aug 24 20:42:24 +0000 2014,0:02:07,278,1769,True,donation_needs_or_offers_or_volunteering_services,42907,2624,South Beach Buzz,False,3,1,1
503643508537049091,Sun Aug 24 20:42:24 +0000 2014,0:02:07,677,3926,True,other_useful_information,10216,3340,AmericanAmbulanceAsn,False,0,2,0
503643508549623808,Sun Aug 24 20:42:24 +0000 2014,0:02:07,257,717,True,other_useful_information,58299,2852,SoutheastDenver News,False,3,1,1
503643509292023808,Sun Aug 24 20:42:24 +0000 2014,0:02:07,152,339,True,missing_trapped_or_found_people,29650,2124,Southern Utah Buzz,False,3,1,1
503643509929558016,Sun Aug 24 20:42:24 +0000 2014,0:02:07,218,1614,True,other_useful_information,53621,2521,South Side Chicago,False,3,1,1
503643510911021056,Sun Aug 24 20:42:24 +0000 2014,0:02:07,0,84,True,other_useful_information,720116,1552,Real Time News 24-7,False,0,0,1
503643511355617280,Sun Aug 24 20:42:25 +0000 2014,0:02:08,239,635,True,other_useful_information,10736,2763,Southwest Denver,False,3,1,1
503643512160923649,Sun Aug 24 20:42:25 +0000 2014,0:02:08,244,1809,True,injured_or_dead_people,171991,2213,Spokane Journal,False,3,1,1
503643512467103744,Sun Aug 24 20:42:25 +0000 2014,0:02:08,2613,2862,True,other_useful_information,90304,2088,Travis Knight,False,0,1,0
503643512932667393,Sun Aug 24 20:42:25 +0000 2014,0:02:08,139,330,True,other_useful_information,21476,2103,Springfield Buzz,False,3,1,1
503643514321002498,Sun Aug 24 20:42:25 +0000 2014,0:02:08,0,84,True,sympathy_and_emotional_support,720116,1552,Real Time News 24-7,False,0,0,1
503643514505527297,Sun Aug 24 20:42:25 +0000 2014,0:02:08,990,2942,True,injured_or_dead_people,20630,3122,SRQ Sammy,False,3,1,1
503643516174868480,Sun Aug 24 20:42:26 +0000 2014,0:02:09,190,1702,True,other_useful_information,66445,2174,St Catharines Now,False,3,1,1
503643516883709952,Sun Aug 24 20:42:26 +0000 2014,0:02:09,854,4509,True,not_related_or_irrelevant,250605,2911,Stockton Buzz,False,3,1,1
503643517512851456,Sun Aug 24 20:42:26 +0000 2014,0:02:09,272,1963,True,sympathy_and_emotional_support,180792,2152,StPaul Buzz,False,3,1,1
503643517907111936,Sun Aug 24 20:42:26 +0000 2014,0:02:09,844,301,True,infrastructure_and_utilities_damage,24935,1448,helper of Imam Mahdi,False,0,0,0
503643518276206593,Sun Aug 24 20:42:26 +0000 2014,0:02:09,352,4924,True,injured_or_dead_people,47179,2614,Suffolk County News,False,3,1,1
503643518922145792,Sun Aug 24 20:42:26 +0000 2014,0:02:09,121,528,True,other_useful_information,96089,2393,Summerlin Buzz,False,3,1,1
503643519719071746,Sun Aug 24 20:42:27 +0000 2014,0:02:10,233,3055,True,other_useful_information,96682,2983,Summit NJ News,False,3,1,1
503643521140928512,Sun Aug 24 20:42:27 +0000 2014,0:02:10,149,411,True,not_related_or_irrelevant,16170,1625,Sunset Beach News,False,3,1,1
503643521807831041,Sun Aug 24 20:42:27 +0000 2014,0:02:10,376,2107,True,infrastructure_and_utilities_damage,114321,2216,Syracuse Daily News,False,3,1,1
503643522986045440,Sun Aug 24 20:42:27 +0000 2014,0:02:10,12420,14278,True,other_useful_information,40757,2387,✭Madelyne✭📎❄✊🐾🌴✌🌊🖖,False,1,0,0
503643523296821248,Sun Aug 24 20:42:27 +0000 2014,0:02:10,725,1160,True,donation_needs_or_offers_or_volunteering_services,5791,3740,Cynthia Shaw,False,1,1,0
503643524840308737,Sun Aug 24 20:42:28 +0000 2014,0:02:11,286,1597,True,infrastructure_and_utilities_damage,17750,2851,Taos Buzz,False,3,1,1
503643525712736256,Sun Aug 24 20:42:28 +0000 2014,0:02:11,150,284,True,infrastructure_and_utilities_damage,21722,1683,Tempe Journal,False,3,1,1
503643526375407616,Sun Aug 24 20:42:28 +0000 2014,0:02:11,542,6517,True,infrastructure_and_utilities_damage,25463,2463,The Woodlands News,False,3,1,1
503643527746949120,Sun Aug 24 20:42:28 +0000 2014,0:02:11,189,1506,True,other_useful_information,84804,2124,Tijuana Journal,False,3,1,1
503643528447016960,Sun Aug 24 20:42:29 +0000 2014,0:02:12,2127,483,True,other_useful_information,23708,1601,Dope A$$ muthafucka,False,0,1,1
503643528455790592,Sun Aug 24 20:42:29 +0000 2014,0:02:12,434,1793,True,sympathy_and_emotional_support,95985,2124,Toledo OH Journal,False,3,1,1
503643528732221440,Sun Aug 24 20:42:29 +0000 2014,0:02:12,271,278,True,other_useful_information,14609,2414,SwaggyB,False,2,1,0
503643529324036097,Sun Aug 24 20:42:29 +0000 2014,0:02:12,219,1063,True,other_useful_information,86200,1711,Topeka Journal,False,3,1,1
503643529382748163,Sun Aug 24 20:42:29 +0000 2014,0:02:12,1708,1762,True,other_useful_information,5286,3602,Heidi Flato,False,1,1,0
503643529697320960,Sun Aug 24 20:42:29 +0000 2014,0:02:12,177,124,True,other_useful_information,4238,2546,Richard King,False,2,1,0
503643532541046784,Sun Aug 24 20:42:30 +0000 2014,0:02:13,318,5104,True,other_useful_information,82446,2939,TriCities WA News,False,3,1,1
503643533647949825,Sun Aug 24 20:42:30 +0000 2014,0:02:13,304,110,True,infrastructure_and_utilities_damage,880,2306,Robin Bezz,False,1,1,0
503643535044653056,Sun Aug 24 20:42:30 +0000 2014,0:02:13,99,36,True,infrastructure_and_utilities_damage,1437,2543,Troy Robert,False,0,3,0
503643535057227776,Sun Aug 24 20:42:30 +0000 2014,0:02:13,149492,308004,True,other_useful_information,125077,3407,John Sparks ツ,False,1,0,0
503643535112163328,Sun Aug 24 20:42:30 +0000 2014,0:02:13,187,318,True,infrastructure_and_utilities_damage,8400,2169,Upper East Siders,False,3,1,1
503643536106196992,Sun Aug 24 20:42:30 +0000 2014,0:02:13,298,4577,True,other_useful_information,75557,2656,Upper West Siders,False,3,1,1
503643536747954177,Sun Aug 24 20:42:31 +0000 2014,0:02:14,256,714,True,infrastructure_and_utilities_damage,19012,2124,UrbanaChampaign Buzz,False,3,1,1
503643536836026369,Sun Aug 24 20:42:31 +0000 2014,0:02:14,42,19,True,other_useful_information,69,1608,C Cutler,False,0,1,1
503643537385467904,Sun Aug 24 20:42:31 +0000 2014,0:02:14,282,2940,True,other_useful_information,54297,2594,VA Beach Buzz,False,3,1,1
503643538081726464,Sun Aug 24 20:42:31 +0000 2014,0:02:14,224,2183,True,infrastructure_and_utilities_damage,30106,2984,Vail Buzz,False,3,1,1
503643538194579457,Sun Aug 24 20:42:31 +0000 2014,0:02:14,1024,1372,True,other_useful_information,107013,3435,U.S. Elaine,False,1,2,0
503643538752815106,Sun Aug 24 20:42:31 +0000 2014,0:02:14,354,2053,True,other_useful_information,56066,2890,Vallejo Buzz,False,3,1,1
503643541068062720,Sun Aug 24 20:42:32 +0000 2014,0:02:15,346,1625,True,injured_or_dead_people,25565,2079,Ventura Journal,False,3,1,1
503643541776908288,Sun Aug 24 20:42:32 +0000 2014,0:02:15,200,1864,True,donation_needs_or_offers_or_volunteering_services,30760,2174,Victoria BC Buzz,False,3,1,1
503643542393487360,Sun Aug 24 20:42:32 +0000 2014,0:02:15,1839,440,True,injured_or_dead_people,9800,3347,Lance Olson,False,0,0,0
503643542464774144,Sun Aug 24 20:42:32 +0000 2014,0:02:15,181,1795,True,caution_and_advice,14116,2174,Visalia News Now,False,3,1,1
503643542690856960,Sun Aug 24 20:42:32 +0000 2014,0:02:15,791,1785,True,injured_or_dead_people,28274,3335,Traeger Method,False,0,0,0
503643543164829696,Sun Aug 24 20:42:32 +0000 2014,0:02:15,91,165,True,sympathy_and_emotional_support,50376,2509,EarthCentral,False,2,0,1
503643543739826176,Sun Aug 24 20:42:32 +0000 2014,0:02:15,343,4058,True,other_useful_information,8450,2997,Sam Benson,False,3,1,1
503643544436113409,Sun Aug 24 20:42:32 +0000 2014,0:02:15,562,5806,True,other_useful_information,89983,2727,Westchesterism,False,3,1,1
503643545958641664,Sun Aug 24 20:42:33 +0000 2014,0:02:16,188,1202,True,other_useful_information,40369,2334,West Loop Chicago,False,3,1,1
503643546604544000,Sun Aug 24 20:42:33 +0000 2014,0:02:16,215,1199,True,not_related_or_irrelevant,149374,2452,Wheaton IL News,False,3,1,1
503643548093526016,Sun Aug 24 20:42:33 +0000 2014,0:02:16,466,4811,True,other_useful_information,80826,2954,Wilmington Buzz,False,3,1,1
503643548894658560,Sun Aug 24 20:42:33 +0000 2014,0:02:16,192,495,True,infrastructure_and_utilities_damage,26243,2174,Windsor Journal,False,3,1,1
503643549456273409,Sun Aug 24 20:42:34 +0000 2014,0:02:17,336,7878,True,infrastructure_and_utilities_damage,66746,3401,Boston.com Most Pop,False,0,0,1
503643549695741953,Sun Aug 24 20:42:34 +0000 2014,0:02:17,75,876,True,other_useful_information,10730,2530,Winnetka News,False,3,1,1
503643549879918592,Sun Aug 24 20:42:34 +0000 2014,0:02:17,409,12683,True,other_useful_information,230817,3143,San Francisco News,False,1,0,1
503643550391603200,Sun Aug 24 20:42:34 +0000 2014,0:02:17,153,367,True,caution_and_advice,84279,2520,mrcrpoetry,False,1,0,0
503643551025348609,Sun Aug 24 20:42:34 +0000 2014,0:02:17,86,40,True,not_related_or_irrelevant,185,1958,AStandardDrink,False,3,2,0
503643551138607105,Sun Aug 24 20:42:34 +0000 2014,0:02:17,369,1887,True,not_related_or_irrelevant,41650,2103,Worcester Buzz,False,3,1,1
503643551813877760,Sun Aug 24 20:42:34 +0000 2014,0:02:17,76,7477,True,other_useful_information,108150,2834,York Region News,False,3,1,1
503643553608646657,Sun Aug 24 20:42:35 +0000 2014,0:02:18,160,48,True,infrastructure_and_utilities_damage,120,1742,Daniel Vainish,False,1,0,0
503643553999126528,Sun Aug 24 20:42:35 +0000 2014,0:02:18,1609,485,True,other_useful_information,6132,3053,giuseppe guarcello 🇵🇸☮🇮🇱,False,2,1,1
503643557849477120,Sun Aug 24 20:42:36 +0000 2014,0:02:19,244,223,True,infrastructure_and_utilities_damage,665,1803,Matt Crow,False,1,1,0
503643559577550848,Sun Aug 24 20:42:36 +0000 2014,0:02:19,712,306,True,other_useful_information,3779,3398,Bookie,False,0,2,0
503643561116450816,Sun Aug 24 20:42:36 +0000 2014,0:02:19,1639,1790,True,infrastructure_and_utilities_damage,41295,2495,Flag of Azerbaijan,False,2,0,1
503643561804709889,Sun Aug 24 20:42:37 +0000 2014,0:02:20,339,268,True,other_useful_information,4413,1987,Robin Smith,False,0,1,0
503643564375416832,Sun Aug 24 20:42:37 +0000 2014,0:02:20,11453,10380,True,caution_and_advice,248113,4181,Steve Rhodes,False,2,1,0
503643564698767361,Sun Aug 24 20:42:37 +0000 2014,0:02:20,282,106,True,other_useful_information,1099,3144,Luis Vivero,False,1,1,0
503643566883622913,Sun Aug 24 20:42:38 +0000 2014,0:02:21,1866,1591,True,infrastructure_and_utilities_damage,102190,3857,MoneyMike,False,0,0,1
503643568888881152,Sun Aug 24 20:42:38 +0000 2014,0:02:21,958,157,True,other_useful_information,2768,2277,Melissa Morris,False,0,1,0
503643569333104641,Sun Aug 24 20:42:38 +0000 2014,0:02:21,1010,1154,True,other_useful_information,3720,2408,Darren Oleksyn,False,0,1,1
503643570721394688,Sun Aug 24 20:42:39 +0000 2014,0:02:22,3237,3526,True,not_related_or_irrelevant,54453,3549,Lawson Mulvihill,False,3,2,1
503643571254075393,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1,570,True,sympathy_and_emotional_support,389090,1358,R2PindexWorld,False,1,1,1
503643571535114241,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1150,2795,True,other_useful_information,54922,3271,MUSS Emeritus,False,0,2,0
503643572307255296,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1061,456,True,other_useful_information,28105,1554,Keely,False,0,1,1
503643583069839360,Sun Aug 24 20:42:42 +0000 2014,0:02:25,3601,4115,True,other_useful_information,172240,2772,maricela,False,0,1,1
503643584055476225,Sun Aug 24 20:42:42 +0000 2014,0:02:25,5759,5381,True,other_useful_information,3412,2148,Amren Tulano,False,0,0,0
503643589922926592,Sun Aug 24 20:42:43 +0000 2014,0:02:26,3232,195622,True,infrastructure_and_utilities_damage,166853,3403,KRON4 News,True,3,1,0
503643591114493952,Sun Aug 24 20:42:44 +0000 2014,0:02:27,499,285,True,infrastructure_and_utilities_damage,1615,1924,yeezus christo,False,0,1,1
503643595816316928,Sun Aug 24 20:42:45 +0000 2014,0:02:28,847,274,True,other_useful_information,10786,1561,Miguel Blanco,False,0,1,0
503643596424503298,Sun Aug 24 20:42:45 +0000 2014,0:02:28,624,577,True,other_useful_information,2072,1644,Henk Akkermans,False,0,0,1
503643596894273537,Sun Aug 24 20:42:45 +0000 2014,0:02:28,3328,22948,True,other_useful_information,68795,2518,Allie,False,0,0,0
503643597041061888,Sun Aug 24 20:42:45 +0000 2014,0:02:28,1908,884,True,injured_or_dead_people,29526,3038,Patrick O'Shea,False,0,1,1
503643597259157504,Sun Aug 24 20:42:45 +0000 2014,0:02:28,575,720,True,other_useful_information,21476,2841,Deplorable Jenn,False,2,1,0
503643599188545536,Sun Aug 24 20:42:46 +0000 2014,0:02:29,1036,649,True,other_useful_information,9466,3252,Clémentine,False,1,2,0
503643599293386752,Sun Aug 24 20:42:45 +0000 2014,0:02:28,2041,1124,True,infrastructure_and_utilities_damage,10575,3254,Jeanine McShea,False,2,1,1
503643600719052801,Sun Aug 24 20:42:46 +0000 2014,0:02:29,144,44,True,infrastructure_and_utilities_damage,3185,1459,Hannah,False,0,1,1
503643604774961152,Sun Aug 24 20:42:47 +0000 2014,0:02:30,320,168,True,other_useful_information,833,1458,Fred Bayarea,False,0,0,0
503643605521944576,Sun Aug 24 20:42:47 +0000 2014,0:02:30,169,98,True,not_related_or_irrelevant,5211,3338,Anita Thompson,False,1,2,0
503643606926630912,Sun Aug 24 20:42:47 +0000 2014,0:02:30,1976,2088,True,other_useful_information,126683,2790,Ramses,False,0,0,1
503643612609921024,Sun Aug 24 20:42:49 +0000 2014,0:02:32,1670,1843,True,injured_or_dead_people,45106,3452,whatapackofbankers,False,0,1,0
503643613780516865,Sun Aug 24 20:42:49 +0000 2014,0:02:32,3077,6671,True,other_useful_information,8113,3473,Shelley Boettcher,False,1,0,0
503643614669725696,Sun Aug 24 20:42:49 +0000 2014,0:02:32,180,1148,True,other_useful_information,545037,1528,Australian News,False,0,1,1
503643616045436930,Sun Aug 24 20:42:49 +0000 2014,0:02:32,637,251,True,donation_needs_or_offers_or_volunteering_services,1237,1548,HARMON ALEXANDER ,False,1,1,0
503643618096058368,Sun Aug 24 20:42:50 +0000 2014,0:02:33,856,781,True,other_useful_information,73159,3734,newtman,False,0,1,0
503643618423234561,Sun Aug 24 20:42:50 +0000 2014,0:02:33,140,87,True,infrastructure_and_utilities_damage,8501,2137,A Ali,False,0,0,1
503643619707068416,Sun Aug 24 20:42:50 +0000 2014,0:02:33,666,2531,True,other_useful_information,212615,3231,((( RAF2attac™ 👊))),False,2,0,1
503643620587896832,Sun Aug 24 20:42:51 +0000 2014,0:02:34,1487,26500,True,other_useful_information,90129,3450,Robert Mackey,True,1,2,0
503643622198083584,Sun Aug 24 20:42:51 +0000 2014,0:02:34,1022,1105,True,other_useful_information,6091,1907,Cath,False,2,5,0
503643624622391296,Sun Aug 24 20:42:52 +0000 2014,0:02:35,865,1485,True,not_related_or_irrelevant,685,3356,Joe Barr,True,1,2,0
503643640447905792,Sun Aug 24 20:42:55 +0000 2014,0:02:38,725,1160,True,injured_or_dead_people,5791,3740,Cynthia Shaw,False,0,1,0
503643644180824064,Sun Aug 24 20:42:56 +0000 2014,0:02:39,2487,366,True,other_useful_information,14043,3323,Richard Weiner,False,2,1,0
503643644684161025,Sun Aug 24 20:42:56 +0000 2014,0:02:39,554,351,True,other_useful_information,5620,3316,Sheryl,False,2,1,0
503643645094801408,Sun Aug 24 20:42:56 +0000 2014,0:02:39,1217,1333,True,infrastructure_and_utilities_damage,5674,2803,Patrick Eckel,False,2,3,1
503643649591476224,Sun Aug 24 20:42:58 +0000 2014,0:02:41,102,208,True,other_useful_information,3328,2826,Lindsey Gordon,False,0,1,1
503643650224451584,Sun Aug 24 20:42:58 +0000 2014,0:02:41,265,267,True,other_useful_information,7065,3331,Margaret Pekarek,False,1,2,0
503643652053143553,Sun Aug 24 20:42:58 +0000 2014,0:02:41,4956,3534,True,infrastructure_and_utilities_damage,449767,3044,Ely Bahiana,False,1,1,1
503643652841672704,Sun Aug 24 20:42:58 +0000 2014,0:02:41,825,876,True,infrastructure_and_utilities_damage,104232,3314,Moke,False,1,1,0
503643656939520000,Sun Aug 24 20:42:59 +0000 2014,0:02:42,1214,1805,True,other_useful_information,5980,2272,Jane Wardell,True,0,1,1
503643657137041409,Sun Aug 24 20:42:59 +0000 2014,0:02:42,512,140,True,infrastructure_and_utilities_damage,1507,3355,Phimsk,False,1,1,1
503643659682594816,Sun Aug 24 20:43:00 +0000 2014,0:02:43,320,456,True,other_useful_information,62391,2784,Need A Hobby,False,2,2,0
503643663868514304,Sun Aug 24 20:43:01 +0000 2014,0:02:44,1243,747,True,injured_or_dead_people,17660,1922,Ralph Porter,False,2,1,1
503643664015712256,Sun Aug 24 20:43:01 +0000 2014,0:02:44,137,15,True,other_useful_information,77,1509,My,False,1,0,0
503643664539607041,Sun Aug 24 20:43:01 +0000 2014,0:02:44,5880,39915,True,not_related_or_irrelevant,157109,4114,Matthew Keys,True,0,0,1
503643668272529408,Sun Aug 24 20:43:02 +0000 2014,0:02:45,1024,1372,True,infrastructure_and_utilities_damage,107013,3435,U.S. Elaine,False,1,1,1
503643668725903360,Sun Aug 24 20:43:02 +0000 2014,0:02:45,4659,4186,True,injured_or_dead_people,140720,3290,Leslie SayimaDreamer,False,0,1,1
503643673335054336,Sun Aug 24 20:43:03 +0000 2014,0:02:46,8276,7527,True,injured_or_dead_people,73915,3307,TheHealthPolicyGroup,False,1,0,1
503643674799255552,Sun Aug 24 20:43:03 +0000 2014,0:02:46,976,9485,True,injured_or_dead_people,4558,3348,Red Cross Bay Area,True,0,1,0
503643675214499840,Sun Aug 24 20:43:04 +0000 2014,0:02:47,1631,1905,True,infrastructure_and_utilities_damage,19167,3307,Ted Chamberlain,False,1,2,0
503643675730407424,Sun Aug 24 20:43:04 +0000 2014,0:02:47,2236,4313,True,other_useful_information,32815,2525,Nebila Abdulmelik,False,0,1,0
503643676518543360,Sun Aug 24 20:43:04 +0000 2014,0:02:47,735,293,True,injured_or_dead_people,9141,1361,Popular Video & News,False,0,0,1
503643676560863233,Sun Aug 24 20:43:04 +0000 2014,0:02:47,14,798,True,infrastructure_and_utilities_damage,80590,1634,Energy Saving Tips,False,1,2,1
503643676950921216,Sun Aug 24 20:43:04 +0000 2014,0:02:47,666,2531,True,other_useful_information,212615,3231,((( RAF2attac™ 👊))),False,1,0,0
503643677437464577,Sun Aug 24 20:43:04 +0000 2014,0:02:47,14,798,True,not_related_or_irrelevant,80590,1634,Energy Saving Tips,False,1,2,1
503643678821605376,Sun Aug 24 20:43:04 +0000 2014,0:02:47,2167,766,True,infrastructure_and_utilities_damage,5831,2273,James Blackwell,False,1,1,0
503643682860716032,Sun Aug 24 20:43:05 +0000 2014,0:02:48,114,364,True,other_useful_information,17976,3032,ObamaPacman,False,0,1,0
503643683015888896,Sun Aug 24 20:43:05 +0000 2014,0:02:48,348,967,True,other_useful_information,58887,2379,Herr Vic van Vorn ©,False,0,1,0
503643683267571712,Sun Aug 24 20:43:06 +0000 2014,0:02:49,2510,606287,True,infrastructure_and_utilities_damage,194372,3564,NBC10 Philadelphia,True,0,0,1
503643683426533376,Sun Aug 24 20:43:06 +0000 2014,0:02:49,988,1281,True,injured_or_dead_people,2805,2176,Astrid Solorzano,False,2,1,0
503643684785487873,Sun Aug 24 20:43:06 +0000 2014,0:02:49,441,337,True,infrastructure_and_utilities_damage,21871,2255,mags,False,3,1,0
503643685691858944,Sun Aug 24 20:43:06 +0000 2014,0:02:49,916,3076,True,infrastructure_and_utilities_damage,60844,2444,Ruby Gonzales,True,4,1,1
503643686182596609,Sun Aug 24 20:43:06 +0000 2014,0:02:49,1302,316316,True,other_useful_information,255426,3382,NBC Bay Area,True,1,0,1
503643687889272832,Sun Aug 24 20:43:07 +0000 2014,0:02:50,735,293,True,injured_or_dead_people,9141,1361,Popular Video & News,False,0,0,1
503643692176269312,Sun Aug 24 20:43:08 +0000 2014,0:02:51,114,364,True,other_useful_information,17976,3032,ObamaPacman,False,0,1,0
503643692591095808,Sun Aug 24 20:43:08 +0000 2014,0:02:51,181,1528,True,not_related_or_irrelevant,1803275,2081,Berkley Bear,False,0,0,1
503643693186695168,Sun Aug 24 20:43:08 +0000 2014,0:02:51,2057,1215,True,other_useful_information,2307,3662,Diane Harrigan,False,1,1,0
503643693455134720,Sun Aug 24 20:43:08 +0000 2014,0:02:51,25444,543988,True,infrastructure_and_utilities_damage,290656,3403,ABC7 News,True,1,2,0
503643697981169664,Sun Aug 24 20:43:09 +0000 2014,0:02:52,96,154,True,infrastructure_and_utilities_damage,3349,3167,TheBlackChurchSource,False,0,0,0
503643703249235968,Sun Aug 24 20:43:10 +0000 2014,0:02:53,1124,4299,True,other_useful_information,8384,2443,JoDaRe,False,2,1,0
503643711733891072,Sun Aug 24 20:43:12 +0000 2014,0:02:55,1938,2509,True,other_useful_information,93131,3199,Scott ⚾️,False,1,0,0
503643712430542848,Sun Aug 24 20:43:12 +0000 2014,0:02:55,2226,303,True,infrastructure_and_utilities_damage,18985,2874,H,False,3,1,0
503643715987337216,Sun Aug 24 20:43:13 +0000 2014,0:02:56,485,3828,True,other_useful_information,3771,3361,SV Red Cross,False,0,1,0
503643716465086464,Sun Aug 24 20:43:13 +0000 2014,0:02:56,10514,9580,True,other_useful_information,57361,3453,Tony R. Myhre,False,2,1,0
503643717480087552,Sun Aug 24 20:43:14 +0000 2014,0:02:57,383,415,True,other_useful_information,65921,2057,Heywood Jablowme,False,2,1,0
503643717891149824,Sun Aug 24 20:43:14 +0000 2014,0:02:57,692,691,True,infrastructure_and_utilities_damage,31825,2020,karla milena,False,0,1,0
503643719061757952,Sun Aug 24 20:43:14 +0000 2014,0:02:57,5214,6930,True,other_useful_information,20061,3358,Mark Buckley,False,3,1,1
503643720466845696,Sun Aug 24 20:43:14 +0000 2014,0:02:57,2545,710,True,other_useful_information,167150,2596,Now Media News,False,0,0,1
503643726351450112,Sun Aug 24 20:43:16 +0000 2014,0:02:59,2022,5865,True,injured_or_dead_people,30836,3230,Jill Montgomery,False,1,1,0
503643727294779392,Sun Aug 24 20:43:16 +0000 2014,0:02:59,1024,1372,True,displaced_people_and_evacuations,107013,3435,U.S. Elaine,False,1,2,0
503643727491907584,Sun Aug 24 20:43:16 +0000 2014,0:02:59,776,337,True,other_useful_information,289,2048,John Blackham,False,0,1,0
503643728863436800,Sun Aug 24 20:43:16 +0000 2014,0:02:59,230,248,True,sympathy_and_emotional_support,5087,1933,naomi campbell's knees,False,2,1,1
503643730239180800,Sun Aug 24 20:43:17 +0000 2014,0:03:00,105,25,True,not_related_or_irrelevant,56,2077,V,False,0,1,0
503643730877100032,Sun Aug 24 20:43:17 +0000 2014,0:03:00,643,824,True,other_useful_information,21040,2715,Blue Bolt Media,False,0,1,1
503643731745320961,Sun Aug 24 20:43:17 +0000 2014,0:03:00,2160,759,True,other_useful_information,18123,3364,Yunaton F Langhirt,False,1,1,1
