TweetID,CreationTime,DeltaTime,Followed,Followers,Geotagged,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs
382821223081586688,Wed Sep 25 10:57:46 +0000 2013,"1670 days, 23:35:56.863494",1656,11133,True,41032,1954,Amber Zulfiqar,False,2,2,0
382821232032219136,Wed Sep 25 10:57:48 +0000 2013,"1670 days, 23:35:54.863494",1063,5169,True,11491,2435,Faiza Azeem Usmani,False,2,0,0
382821252731109377,Wed Sep 25 10:57:53 +0000 2013,"1670 days, 23:35:49.863494",631,4115,True,7448,1716,India Sports TV,False,2,0,0
382821274344386560,Wed Sep 25 10:57:58 +0000 2013,"1670 days, 23:35:44.863494",890,24463,True,11495,3109,Rabia Mehmood - رابعہ,False,1,2,0
382821278589394945,Wed Sep 25 10:57:59 +0000 2013,"1670 days, 23:35:43.863494",10028,14663,True,480803,2490,Grace Murphy,False,4,2,1
382821327062589440,Wed Sep 25 10:58:11 +0000 2013,"1670 days, 23:35:31.863494",115,1611,True,17938,2095,Tariq Anwar Baloch,False,3,0,0
382821330787524608,Wed Sep 25 10:58:12 +0000 2013,"1670 days, 23:35:30.863494",1013,912,True,1792,3177,Vinay,False,2,2,0
382821366077992960,Wed Sep 25 10:58:20 +0000 2013,"1670 days, 23:35:22.864495",1273,2130,True,22982,2034,Will Slaton,False,2,1,0
382821401637695488,Wed Sep 25 10:58:29 +0000 2013,"1670 days, 23:35:13.864495",711,640,True,42785,3142,Vins,False,2,1,0
382821409103572992,Wed Sep 25 10:58:31 +0000 2013,"1670 days, 23:35:11.864495",154,18056,True,101983,3311,Tahir Imran Mian ✈,True,1,2,0
382821410076639232,Wed Sep 25 10:58:31 +0000 2013,"1670 days, 23:35:11.864495",779,339,True,18093,1896,DreamEr.,False,2,0,0
382821445631356928,Wed Sep 25 10:58:39 +0000 2013,"1670 days, 23:35:03.864495",106,189,True,15791,1840,¤ AshNil ¤,False,2,1,0
382821448697384960,Wed Sep 25 10:58:40 +0000 2013,"1670 days, 23:35:02.864495",699,2415,True,12460,2056,ManzoorHussain Bugti,False,0,1,0
382821473083064320,Wed Sep 25 10:58:46 +0000 2013,"1670 days, 23:34:56.864495",15572,17210,True,13682,2891,Nadeem Akram,False,5,0,0
382821502250270720,Wed Sep 25 10:58:53 +0000 2013,"1670 days, 23:34:49.864495",1041,7567,True,15670,2166,Gull Nawaz Bugti,False,2,0,0
382821548920700928,Wed Sep 25 10:59:04 +0000 2013,"1670 days, 23:34:38.864495",87,292,True,32198,2251,Pakistani,False,1,1,0
382821588863029248,Wed Sep 25 10:59:13 +0000 2013,"1670 days, 23:34:29.864495",154,95,True,1722,2576,سب سے پہلے پاکستان,False,2,0,0
382821630965075968,Wed Sep 25 10:59:23 +0000 2013,"1670 days, 23:34:19.864495",395,197,True,3817,2513,tooba,False,2,1,0
382821653098409984,Wed Sep 25 10:59:29 +0000 2013,"1670 days, 23:34:13.864495",978,22998,True,31458,2114,Elina Şevket,False,2,1,0
382821678771761153,Wed Sep 25 10:59:35 +0000 2013,"1670 days, 23:34:07.864495",278,3207,True,9699,2798,Rashid S Khan,False,1,2,0
382821704713527297,Wed Sep 25 10:59:41 +0000 2013,"1670 days, 23:34:01.864495",208,35,True,101,2069,Azmat Ullah,False,2,1,0
382821717301010432,Wed Sep 25 10:59:44 +0000 2013,"1670 days, 23:33:58.864495",431,387,True,24814,2574,syedtalalhaiderzaidi,False,3,0,0
382821753694990336,Wed Sep 25 10:59:53 +0000 2013,"1670 days, 23:33:49.864495",529,712,True,5982,1686,Fatima Azhar,False,4,0,0
382821772698984448,Wed Sep 25 10:59:57 +0000 2013,"1670 days, 23:33:45.864495",236,13721,True,363184,2390,Pakistan News,False,2,0,1
382821812012216320,Wed Sep 25 11:00:07 +0000 2013,"1670 days, 23:33:35.864495",323,502,True,1969,3321,Sheeba Naaz,False,4,1,0
382821843012308992,Wed Sep 25 11:00:14 +0000 2013,"1670 days, 23:33:28.864495",6228,16428,True,97346,2336,Ahsan Masood Tanoli,False,2,0,0
382821844107407360,Wed Sep 25 11:00:14 +0000 2013,"1670 days, 23:33:28.864495",374,5566,True,41370,2026,Âì§hà Ñòór,False,2,1,0
382821853745516544,Wed Sep 25 11:00:17 +0000 2013,"1670 days, 23:33:25.864495",142,279,True,457,1729,Wafa Freedom,False,2,1,0
382821855024799744,Wed Sep 25 11:00:17 +0000 2013,"1670 days, 23:33:25.864495",1838,1851,True,33937,2059,The Marketing Chick,False,2,2,0
382821952085176321,Wed Sep 25 11:00:40 +0000 2013,"1670 days, 23:33:02.864495",681,687,True,18921,2907,Vanda Lengkong,False,1,1,0
382821969093484544,Wed Sep 25 11:00:44 +0000 2013,"1670 days, 23:32:58.864495",1033,781584,True,27174,2934,SenatorSherryRehman,True,1,2,0
382822042762223616,Wed Sep 25 11:01:02 +0000 2013,"1670 days, 23:32:40.864495",425,1095,True,13239,2270,#saveBSOazadLeader,False,3,0,0
382822064878800896,Wed Sep 25 11:01:07 +0000 2013,"1670 days, 23:32:35.864495",230,430,True,21848,1683,Mishmah Fazal,False,3,0,0
382822073887760384,Wed Sep 25 11:01:09 +0000 2013,"1670 days, 23:32:33.864495",2939,9107,True,3198,2642,Matthew Green,False,2,1,1
382822075297058816,Wed Sep 25 11:01:09 +0000 2013,"1670 days, 23:32:33.864495",1,15035,True,261166,1810,Every Earthquake,False,2,0,1
382822113901424641,Wed Sep 25 11:01:19 +0000 2013,"1670 days, 23:32:23.864495",1838,1851,True,33937,2059,The Marketing Chick,False,1,1,0
382822142481825792,Wed Sep 25 11:01:25 +0000 2013,"1670 days, 23:32:17.864495",310,1011,True,79209,2757,Frankly,False,0,1,0
382822149318512640,Wed Sep 25 11:01:27 +0000 2013,"1670 days, 23:32:15.864495",201,35624,True,64169,2917,Irum Azeem Farooque,True,3,0,0
382822163742330881,Wed Sep 25 11:01:30 +0000 2013,"1670 days, 23:32:12.864495",514,15504,True,18655,2610,Shah Nawaz Bugti,False,2,2,0
382822179752394752,Wed Sep 25 11:01:34 +0000 2013,"1670 days, 23:32:08.864495",9976,11380,True,157992,2615,Federico DeVirgiliis,False,2,1,1
382822231643934721,Wed Sep 25 11:01:47 +0000 2013,"1670 days, 23:31:55.864495",433,5073,True,39307,2494,Borhaan Arifee,False,2,2,0
382822236907773952,Wed Sep 25 11:01:48 +0000 2013,"1670 days, 23:31:54.864495",620,3433,True,6930,1914,EyeSha Rehman:Aaicha,False,3,0,0
382822265273843712,Wed Sep 25 11:01:55 +0000 2013,"1670 days, 23:31:47.864495",2002,1232,True,16805,2098,Tooba Masood,False,1,0,1
382822266196619264,Wed Sep 25 11:01:55 +0000 2013,"1670 days, 23:31:47.864495",60,136,True,157,2033,Ahsan Umar,False,5,0,0
382822283267428353,Wed Sep 25 11:01:59 +0000 2013,"1670 days, 23:31:43.864495",267,220,True,6131,3316,Hassan Kamal,False,1,2,0
382822285281067008,Wed Sep 25 11:01:59 +0000 2013,"1670 days, 23:31:43.864495",235,2275,True,48224,2022,Babur,False,2,0,0
382822296672423937,Wed Sep 25 11:02:02 +0000 2013,"1670 days, 23:31:40.864495",436,9038,True,34055,2726,Veengas,True,5,0,0
382822305250148352,Wed Sep 25 11:02:04 +0000 2013,"1670 days, 23:31:38.864495",154,95,True,1722,2576,سب سے پہلے پاکستان,False,3,0,0
382822312401063936,Wed Sep 25 11:02:06 +0000 2013,"1670 days, 23:31:36.864495",2132,50232,True,29279,3282,UNHCR United Kingdom,True,1,2,0
382822317627150336,Wed Sep 25 11:02:07 +0000 2013,"1670 days, 23:31:35.864495",236,13721,True,363184,2390,Pakistan News,False,2,0,1
382822351655546881,Wed Sep 25 11:02:15 +0000 2013,"1670 days, 23:31:27.864495",686,1386,True,36804,2677,Mudassir سيد محمد,False,5,0,1
382822363861364736,Wed Sep 25 11:02:18 +0000 2013,"1670 days, 23:31:24.864495",169,60,True,135,1773,Maha Babar,False,3,1,0
382822368126595072,Wed Sep 25 11:02:19 +0000 2013,"1670 days, 23:31:23.864495",112,1522,True,2581,1740,Mohammad Umer Bugti,False,1,1,0
382822369699840000,Wed Sep 25 11:02:20 +0000 2013,"1670 days, 23:31:22.864495",0,93,True,42045,1739,Islamboard,False,1,0,1
382822369766961152,Wed Sep 25 11:02:20 +0000 2013,"1670 days, 23:31:22.864495",812,150359,True,89203,2160,Mehr Tarar,True,1,2,0
382822371444277249,Wed Sep 25 11:02:20 +0000 2013,"1670 days, 23:31:22.864495",436,9038,True,34055,2726,Veengas,True,2,2,0
382822390117720064,Wed Sep 25 11:02:24 +0000 2013,"1670 days, 23:31:18.864495",573,352,True,3932,2635,Sarah Shedeed,False,1,0,1
382822400942817281,Wed Sep 25 11:02:27 +0000 2013,"1670 days, 23:31:15.864495",2128,7276,True,181200,1946,Hani Qureshi,False,4,0,1
382822408068927488,Wed Sep 25 11:02:29 +0000 2013,"1670 days, 23:31:13.864495",15572,17210,True,13682,2891,Nadeem Akram,False,2,0,0
382822418383110144,Wed Sep 25 11:02:31 +0000 2013,"1670 days, 23:31:11.864495",655,7971,True,45623,2441,Hakeem Baloch,False,1,1,0
382822442785599488,Wed Sep 25 11:02:37 +0000 2013,"1670 days, 23:31:05.864495",945,107289,True,42874,2990,Wasay Jalil,True,4,0,1
382822442881671169,Wed Sep 25 11:02:37 +0000 2013,"1670 days, 23:31:05.864495",245,1460,True,20485,2823,Sadaf,False,2,1,0
382822449156325377,Wed Sep 25 11:02:39 +0000 2013,"1670 days, 23:31:03.864495",121,320,True,78698,1682,Aida Leonetti,False,2,0,1
382822450658308096,Wed Sep 25 11:02:39 +0000 2013,"1670 days, 23:31:03.864495",724,4149,True,48790,2009,وزیر اعظم عمران خان,False,1,3,0
382822450951880704,Wed Sep 25 11:02:39 +0000 2013,"1670 days, 23:31:03.864495",157,63,True,2064,2751,Amna H.,False,3,0,0
382822497021734913,Wed Sep 25 11:02:50 +0000 2013,"1670 days, 23:30:52.864495",427,1174,True,55699,2310,Adeelxxx,False,3,0,1
382822501417365505,Wed Sep 25 11:02:51 +0000 2013,"1670 days, 23:30:51.864495",4692,1521,True,24829,2517,Marion Fairweather,False,1,2,0
382822510674182144,Wed Sep 25 11:02:53 +0000 2013,"1670 days, 23:30:49.864495",4449,38198,True,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382822552768233472,Wed Sep 25 11:03:03 +0000 2013,"1670 days, 23:30:39.864495",205,6701,True,91684,1887,Arsène Wenger,False,4,1,1
382822566240350208,Wed Sep 25 11:03:06 +0000 2013,"1670 days, 23:30:36.864495",427,1174,True,55699,2310,Adeelxxx,False,2,0,0
382822589388705792,Wed Sep 25 11:03:12 +0000 2013,"1670 days, 23:30:30.864495",459,169,True,10808,2154,Abdelhakim,False,1,1,1
382822618291658752,Wed Sep 25 11:03:19 +0000 2013,"1670 days, 23:30:23.864495",957,12256,True,57984,2945,Die-Hard Pakistani,False,4,1,1
382822628487987201,Wed Sep 25 11:03:21 +0000 2013,"1670 days, 23:30:21.864495",134,39,True,293,1699,Vito Silvano,False,2,0,1
382822646053756928,Wed Sep 25 11:03:26 +0000 2013,"1670 days, 23:30:16.864495",454,229,True,4062,3223,Omer Mukhtar,False,1,1,1
382822686445305856,Wed Sep 25 11:03:35 +0000 2013,"1670 days, 23:30:07.864495",425,1095,True,13239,2270,#saveBSOazadLeader,False,2,3,0
382822699833102336,Wed Sep 25 11:03:38 +0000 2013,"1670 days, 23:30:04.864495",4,971,True,153400,3293,Notimicharts,False,2,0,1
382822705407750144,Wed Sep 25 11:03:40 +0000 2013,"1670 days, 23:30:02.864495",458,604,True,4896,2090,Zehra Husain,False,2,1,0
382822712013758464,Wed Sep 25 11:03:41 +0000 2013,"1670 days, 23:30:01.864495",87,186,True,8286,1862,(حمزہ فیاض),False,1,0,0
382822728778006529,Wed Sep 25 11:03:45 +0000 2013,"1670 days, 23:29:57.865496",433,5073,True,39307,2494,Borhaan Arifee,False,4,1,0
382822733857296386,Wed Sep 25 11:03:47 +0000 2013,"1670 days, 23:29:55.865496",82,23092,True,7920,2157,Qasim Ali,False,3,0,0
382822749301141504,Wed Sep 25 11:03:50 +0000 2013,"1670 days, 23:29:52.865496",150,1947,True,172661,1884,Librocubicularist,False,5,1,0
382822759954673664,Wed Sep 25 11:03:53 +0000 2013,"1670 days, 23:29:49.865496",21,253,True,21277,2285,Abdulmajid Abbas MD,False,2,0,0
382822764786089984,Wed Sep 25 11:03:54 +0000 2013,"1670 days, 23:29:48.865496",245,8926,True,200476,3023,みつや,False,1,2,0
382822817563045889,Wed Sep 25 11:04:06 +0000 2013,"1670 days, 23:29:36.865496",236,13721,True,363184,2390,Pakistan News,False,2,0,1
382822836655509504,Wed Sep 25 11:04:11 +0000 2013,"1670 days, 23:29:31.865496",680,3633,True,15554,2259,Chawash Baloch,False,7,0,0
382822840338489344,Wed Sep 25 11:04:12 +0000 2013,"1670 days, 23:29:30.865496",388,566,True,14049,2732,Syed Habib,False,2,1,0
382822855915741185,Wed Sep 25 11:04:16 +0000 2013,"1670 days, 23:29:26.865496",94,442970,True,16587,2268,Official Warid,True,1,0,0
382822862731493377,Wed Sep 25 11:04:17 +0000 2013,"1670 days, 23:29:25.865496",3036,10384,True,240906,3293,Sofia Smith سهى,False,2,0,1
382822874022965248,Wed Sep 25 11:04:20 +0000 2013,"1670 days, 23:29:22.865496",655,7971,True,45623,2441,Hakeem Baloch,False,6,1,0
382822879940706305,Wed Sep 25 11:04:21 +0000 2013,"1670 days, 23:29:21.865496",448,2619,True,106103,2339,🇵🇰,False,2,0,0
382822886056001536,Wed Sep 25 11:04:23 +0000 2013,"1670 days, 23:29:19.865496",433,5073,True,39307,2494,Borhaan Arifee,False,2,1,0
382822886446096384,Wed Sep 25 11:04:23 +0000 2013,"1670 days, 23:29:19.865496",1333,580,True,6064,2560,Eliud Limo,False,1,0,0
382822888870387714,Wed Sep 25 11:04:23 +0000 2013,"1670 days, 23:29:19.865496",706,1097,True,99852,2136,Sweet Chin Music,False,2,2,0
382822908147822592,Wed Sep 25 11:04:28 +0000 2013,"1670 days, 23:29:14.865496",2998,56420,True,792633,2889,Hassan Khan,False,1,1,0
382822918637748224,Wed Sep 25 11:04:30 +0000 2013,"1670 days, 23:29:12.865496",388,566,True,14049,2732,Syed Habib,False,3,1,0
382822927441215488,Wed Sep 25 11:04:33 +0000 2013,"1670 days, 23:29:09.865496",266,3284,True,4127,2166,Malookan Bugti,False,2,0,0
382822929647808512,Wed Sep 25 11:04:33 +0000 2013,"1670 days, 23:29:09.865496",374,5566,True,41370,2026,Âì§hà Ñòór,False,5,1,0
382822933896241152,Wed Sep 25 11:04:34 +0000 2013,"1670 days, 23:29:08.865496",624,3255,True,4767,2805,Mashallah News,False,3,0,1
382822946068500480,Wed Sep 25 11:04:37 +0000 2013,"1670 days, 23:29:05.865496",1095,90,True,1373,3158,Hamza Ehsan Dogar,False,2,2,0
382822963080200193,Wed Sep 25 11:04:41 +0000 2013,"1670 days, 23:29:01.865496",1041,7567,True,15670,2166,Gull Nawaz Bugti,False,1,0,0
382822978402385921,Wed Sep 25 11:04:45 +0000 2013,"1670 days, 23:28:57.865496",655,7971,True,45623,2441,Hakeem Baloch,False,3,1,0
382823011025297408,Wed Sep 25 11:04:53 +0000 2013,"1670 days, 23:28:49.865496",1936,1308,True,48370,2453,Alban K,False,1,1,0
382823025717940224,Wed Sep 25 11:04:56 +0000 2013,"1670 days, 23:28:46.865496",171,23,True,724,2922,SaLman GhiAs,False,3,0,0
382823037638574080,Wed Sep 25 11:04:59 +0000 2013,"1670 days, 23:28:43.865496",2366,1090,True,27165,2456,Naghman,False,3,2,0
382823063404179456,Wed Sep 25 11:05:05 +0000 2013,"1670 days, 23:28:37.865496",455,239,True,3946,2403,Natasha Nimmi,False,2,0,1
382823078025519104,Wed Sep 25 11:05:08 +0000 2013,"1670 days, 23:28:34.865496",655,7971,True,45623,2441,Hakeem Baloch,False,1,2,0
382823092617089024,Wed Sep 25 11:05:12 +0000 2013,"1670 days, 23:28:30.865496",14,34978,True,19744,2098,Southern CA Quakes,False,1,0,1
382823095863504896,Wed Sep 25 11:05:13 +0000 2013,"1670 days, 23:28:29.865496",10,153312,True,167443,2431,Earthquake Alerts,False,1,0,1
382823099097300993,Wed Sep 25 11:05:13 +0000 2013,"1670 days, 23:28:29.865496",5,40763,True,39469,2009,CA Earthquakes,False,1,0,1
382823137127452672,Wed Sep 25 11:05:23 +0000 2013,"1670 days, 23:28:19.865496",365,101,True,4788,1797,Shihab Khan Kiani,False,1,1,0
382823137194569728,Wed Sep 25 11:05:23 +0000 2013,"1670 days, 23:28:19.865496",901,18818,True,11755,3287,Knowledge Katti,False,3,2,0
382823165795508224,Wed Sep 25 11:05:29 +0000 2013,"1670 days, 23:28:13.865496",426,7422,True,12048,2539,Naseer Kakar,True,2,2,1
382823169301544960,Wed Sep 25 11:05:30 +0000 2013,"1670 days, 23:28:12.865496",471,609,True,11851,2962,Umair Aziz,False,1,0,0
382823176449036288,Wed Sep 25 11:05:32 +0000 2013,"1670 days, 23:28:10.865496",452,2730,True,2132,2456,CERP,False,2,1,0
382823177295888384,Wed Sep 25 11:05:32 +0000 2013,"1670 days, 23:28:10.865496",575,313,True,1260,3198,Rahul Undevia,False,3,0,0
382823181104742401,Wed Sep 25 11:05:33 +0000 2013,"1670 days, 23:28:09.865496",735,222,True,14556,3280,Keith,False,6,1,0
382823210234183680,Wed Sep 25 11:05:40 +0000 2013,"1670 days, 23:28:02.865496",655,7971,True,45623,2441,Hakeem Baloch,False,2,1,0
382823210829377536,Wed Sep 25 11:05:40 +0000 2013,"1670 days, 23:28:02.865496",236,13721,True,363184,2390,Pakistan News,False,2,0,1
382823210846150656,Wed Sep 25 11:05:40 +0000 2013,"1670 days, 23:28:02.865496",236,13721,True,363184,2390,Pakistan News,False,2,0,1
382823233105297408,Wed Sep 25 11:05:45 +0000 2013,"1670 days, 23:27:57.865496",896,1330,True,93074,2128,محمد عمیر دبیر,False,4,1,1
382823256426045440,Wed Sep 25 11:05:51 +0000 2013,"1670 days, 23:27:51.865496",959,840,True,107222,3314,"""Fo' nine Phenom""",False,2,1,1
382823277200015360,Wed Sep 25 11:05:56 +0000 2013,"1670 days, 23:27:46.865496",1795,1078,True,18033,2404,robyn havis,False,1,0,0
382823308858642432,Wed Sep 25 11:06:04 +0000 2013,"1670 days, 23:27:38.865496",4017,6792,True,16637,3230,Che Marville,False,2,1,1
382823313489559552,Wed Sep 25 11:06:05 +0000 2013,"1670 days, 23:27:37.865496",303,58,True,1324,1843,muhammad irfan asif,False,2,1,1
382823316442333184,Wed Sep 25 11:06:05 +0000 2013,"1670 days, 23:27:37.865496",431,387,True,24814,2574,syedtalalhaiderzaidi,False,2,0,1
382823345521442816,Wed Sep 25 11:06:12 +0000 2013,"1670 days, 23:27:30.865496",0,102034,True,153623,2259,JAAG TV,True,4,0,0
382823358226006016,Wed Sep 25 11:06:15 +0000 2013,"1670 days, 23:27:27.865496",655,7971,True,45623,2441,Hakeem Baloch,False,3,1,0
382823382443495424,Wed Sep 25 11:06:21 +0000 2013,"1670 days, 23:27:21.865496",4449,38198,True,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382823389951307776,Wed Sep 25 11:06:23 +0000 2013,"1670 days, 23:27:19.865496",4017,6792,True,16637,3230,Che Marville,False,1,2,1
382823409350356992,Wed Sep 25 11:06:27 +0000 2013,"1670 days, 23:27:15.865496",1173,248,True,1676,1707,Moonlightsparkles,False,1,2,0
382823434503217153,Wed Sep 25 11:06:33 +0000 2013,"1670 days, 23:27:09.865496",363,1711,True,9889,2643,ParkhaAsad,False,2,3,1
382823434939404290,Wed Sep 25 11:06:34 +0000 2013,"1670 days, 23:27:08.865496",215,334,True,6201,1826,Faiza Aslam,False,3,1,0
382823444015882241,Wed Sep 25 11:06:36 +0000 2013,"1670 days, 23:27:06.865496",57,58,True,414,2353,Asma Rehman,False,1,0,1
382823448646807552,Wed Sep 25 11:06:37 +0000 2013,"1670 days, 23:27:05.865496",655,7971,True,45623,2441,Hakeem Baloch,False,3,1,0
382823472813969408,Wed Sep 25 11:06:43 +0000 2013,"1670 days, 23:26:59.865496",82,23092,True,7920,2157,Qasim Ali,False,1,1,0
382823476471803904,Wed Sep 25 11:06:43 +0000 2013,"1670 days, 23:26:59.865496",198,970,True,23007,3012,Makiz Nasirahmad,False,6,1,0
382823484914544640,Wed Sep 25 11:06:45 +0000 2013,"1670 days, 23:26:57.865496",209,530,True,439938,1989,NewsTreasury,False,1,0,1
382823501549543424,Wed Sep 25 11:06:49 +0000 2013,"1670 days, 23:26:53.865496",34,82,True,11000,2369,Mark Realmz,False,1,1,1
382823506645250048,Wed Sep 25 11:06:51 +0000 2013,"1670 days, 23:26:51.865496",777,907,True,226826,2769,yoyo,False,2,1,1
382823553936404480,Wed Sep 25 11:07:02 +0000 2013,"1670 days, 23:26:40.865496",20,103,True,420,3365,nOmI,False,2,2,0
382823598962257920,Wed Sep 25 11:07:13 +0000 2013,"1670 days, 23:26:29.865496",12,308,True,27607,1933,CloudsOnEurope,False,2,0,1
382823613922947072,Wed Sep 25 11:07:16 +0000 2013,"1670 days, 23:26:26.865496",514,15505,True,18655,2610,Shah Nawaz Bugti,False,3,0,0
382823639084564480,Wed Sep 25 11:07:22 +0000 2013,"1670 days, 23:26:20.865496",896,1330,True,93074,2128,محمد عمیر دبیر,False,3,1,0
382823709754810368,Wed Sep 25 11:07:39 +0000 2013,"1670 days, 23:26:03.865496",238,287,True,31657,1738,Reportz,False,3,1,1
382823723872833536,Wed Sep 25 11:07:42 +0000 2013,"1670 days, 23:26:00.865496",154,1025,True,26435,2409,عامر | Aamir,False,2,1,0
382823728662327296,Wed Sep 25 11:07:44 +0000 2013,"1670 days, 23:25:58.865496",175,168,True,393,2190,Lesther A. Ortega,False,3,0,1
382823754432143361,Wed Sep 25 11:07:50 +0000 2013,"1670 days, 23:25:52.865496",231,2580,True,3915,2219,Nawaz Hussain Bugti,False,2,0,0
382823780910788608,Wed Sep 25 11:07:56 +0000 2013,"1670 days, 23:25:46.865496",4449,38198,True,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382823788565372928,Wed Sep 25 11:07:58 +0000 2013,"1670 days, 23:25:44.866499",3706,7613,True,53099,3254,Faria Khan,False,4,1,0
382823795461197824,Wed Sep 25 11:08:00 +0000 2013,"1670 days, 23:25:42.866499",152,4817,True,1763,3232,Fasih Bokhari,False,2,2,1
382823822929301504,Wed Sep 25 11:08:06 +0000 2013,"1670 days, 23:25:36.866499",427,1174,True,55699,2310,Adeelxxx,False,2,0,0
382823828373508097,Wed Sep 25 11:08:07 +0000 2013,"1670 days, 23:25:35.866499",328,2683,True,9832,2166,SahiBaksh Bugti,False,3,1,0
382823842164797440,Wed Sep 25 11:08:11 +0000 2013,"1670 days, 23:25:31.866499",987,2068,True,17535,1876,Saqeena Quasim,False,4,0,0
382823867040808961,Wed Sep 25 11:08:17 +0000 2013,"1670 days, 23:25:25.866499",328,2683,True,9832,2166,SahiBaksh Bugti,False,1,1,0
382823898813059072,Wed Sep 25 11:08:24 +0000 2013,"1670 days, 23:25:18.866499",412,366,True,3416,2310,Usama Aman,False,2,0,0
382823900356550657,Wed Sep 25 11:08:25 +0000 2013,"1670 days, 23:25:17.866499",257,52862,True,5314,2280,Quatrina,False,2,2,0
382823900662341632,Wed Sep 25 11:08:25 +0000 2013,"1670 days, 23:25:17.866499",12,565670,True,64112,2931,Tehelka,True,1,0,1
382823928952938496,Wed Sep 25 11:08:31 +0000 2013,"1670 days, 23:25:11.866499",510,312,True,2035,2353,Irele amorin chukwu,False,3,0,1
382823943276462080,Wed Sep 25 11:08:35 +0000 2013,"1670 days, 23:25:07.866499",1965,928,True,453,1878,Salman Saleem,False,5,0,1
382823945667215360,Wed Sep 25 11:08:35 +0000 2013,"1670 days, 23:25:07.866499",4985,3396,True,38776,3170,Nick Hentoff,False,5,0,1
382823952776560640,Wed Sep 25 11:08:37 +0000 2013,"1670 days, 23:25:05.866499",4449,38198,True,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382823962151243776,Wed Sep 25 11:08:39 +0000 2013,"1670 days, 23:25:03.866499",655,7971,True,45623,2441,Hakeem Baloch,False,5,0,0
382823974675034112,Wed Sep 25 11:08:42 +0000 2013,"1670 days, 23:25:00.866499",427,1174,True,55699,2310,Adeelxxx,False,4,0,0
382824014798143488,Wed Sep 25 11:08:52 +0000 2013,"1670 days, 23:24:50.866499",4,58,True,2578,1875,sohaiL,False,3,0,1
382824019386314752,Wed Sep 25 11:08:53 +0000 2013,"1670 days, 23:24:49.866499",427,1174,True,55699,2310,Adeelxxx,False,3,0,0
382824029599858688,Wed Sep 25 11:08:55 +0000 2013,"1670 days, 23:24:47.866499",96,176,True,6327,3595,Lennon,False,3,0,0
382824038814322688,Wed Sep 25 11:08:58 +0000 2013,"1670 days, 23:24:44.866499",910,1093,True,8307,3051,Adnan Rashid,False,5,0,1
382824065834029056,Wed Sep 25 11:09:04 +0000 2013,"1670 days, 23:24:38.866499",451,248,True,21033,2255,IKRA,False,2,2,0
382824091087953920,Wed Sep 25 11:09:10 +0000 2013,"1670 days, 23:24:32.866499",204,274,True,19145,2281,In Break,False,1,1,0
382824100538109952,Wed Sep 25 11:09:12 +0000 2013,"1670 days, 23:24:30.866499",271,5404,True,13899,3235,Narayan Lakshman,True,4,0,1
382824138953752576,Wed Sep 25 11:09:21 +0000 2013,"1670 days, 23:24:21.866499",25932,336902,True,77373,2953,Zaid Aziz 🇵🇰,False,2,1,0
382824142942134272,Wed Sep 25 11:09:22 +0000 2013,"1670 days, 23:24:20.866499",5,0,True,11,1670,Rinddevelopers,False,3,0,2
382824143483199488,Wed Sep 25 11:09:23 +0000 2013,"1670 days, 23:24:19.866499",866,3167,True,18377,1865,Sabah Alam,False,3,1,0
382824150001127424,Wed Sep 25 11:09:24 +0000 2013,"1670 days, 23:24:18.866499",427,1174,True,55699,2310,Adeelxxx,False,4,0,1
382824153595658241,Wed Sep 25 11:09:25 +0000 2013,"1670 days, 23:24:17.866499",21418,47799,True,9992,1811,HTV,True,1,0,0
382824175255031809,Wed Sep 25 11:09:30 +0000 2013,"1670 days, 23:24:12.866499",382,4129,True,39166,2364,عمران,False,4,1,0
382824222411980801,Wed Sep 25 11:09:41 +0000 2013,"1670 days, 23:24:01.866499",310,1011,True,79209,2757,Frankly,False,2,0,0
382824236785467392,Wed Sep 25 11:09:45 +0000 2013,"1670 days, 23:23:57.866499",427,1174,True,55699,2310,Adeelxxx,False,3,1,0
382824259821002752,Wed Sep 25 11:09:50 +0000 2013,"1670 days, 23:23:52.866499",8,167,True,42343,2180,AA,False,1,2,0
382824277193793536,Wed Sep 25 11:09:54 +0000 2013,"1670 days, 23:23:48.866499",959,840,True,107222,3314,"""Fo' nine Phenom""",False,1,2,0
382824308478709761,Wed Sep 25 11:10:02 +0000 2013,"1670 days, 23:23:40.866499",444,89492,True,99050,2200,Aisha Baloch,False,4,1,0
382824310865657856,Wed Sep 25 11:10:02 +0000 2013,"1670 days, 23:23:40.866499",529,712,True,5982,1686,Fatima Azhar,False,1,1,0
382824341152333826,Wed Sep 25 11:10:10 +0000 2013,"1670 days, 23:23:32.866499",427,1174,True,55699,2310,Adeelxxx,False,2,0,0
382824348572057600,Wed Sep 25 11:10:11 +0000 2013,"1670 days, 23:23:31.866499",873,356301,True,100372,3389,Khaleej Times,True,3,0,1
382824366134018048,Wed Sep 25 11:10:16 +0000 2013,"1670 days, 23:23:26.866499",388,566,True,14049,2732,Syed Habib,False,4,0,0
