TweetID,CreationTime,DeltaTime,Followed,Followers,Geotagged,Label,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs
382820501821067265,Wed Sep 25 10:54:54 +0000 2013,0:28:16,295,357,True,injured_or_dead_people,6735,3186,Sehr Rana,False,3,0,0
382820554186981376,Wed Sep 25 10:55:07 +0000 2013,0:28:29,4077,58834,True,not_related_or_irrelevant,30199,2284,EU Humanitarian Aid,True,1,0,1
382820573673320448,Wed Sep 25 10:55:11 +0000 2013,0:28:33,142,279,True,other_useful_information,457,1729,Wafa Freedom,False,2,1,0
382820590014693377,Wed Sep 25 10:55:15 +0000 2013,0:28:37,104,1117,True,caution_and_advice,45191,2213,Earth Quake Report,False,1,0,1
382820595391418368,Wed Sep 25 10:55:17 +0000 2013,0:28:39,4,795,True,injured_or_dead_people,12374,2015,Mushtaq Khan,False,2,0,0
382820720708833280,Wed Sep 25 10:55:47 +0000 2013,0:29:09,237,440,True,caution_and_advice,45778,3337,khizar 🙄🙄,False,2,1,0
382820878464983040,Wed Sep 25 10:56:24 +0000 2013,0:29:46,852,14584,True,not_related_or_irrelevant,78923,3086,Shakir Husain,False,2,1,0
382820883040960512,Wed Sep 25 10:56:25 +0000 2013,0:29:47,5787,6069,True,donation_needs_or_offers_or_volunteering_services,5193,1717,Amna Rizvi,False,3,0,0
382820885280747520,Wed Sep 25 10:56:26 +0000 2013,0:29:48,2636,4607,True,donation_needs_or_offers_or_volunteering_services,145687,2059,umer hafeez,False,2,0,1
382820886296145920,Wed Sep 25 10:56:26 +0000 2013,0:29:48,55,2454,True,donation_needs_or_offers_or_volunteering_services,12015,2483,PakistaniSoldiers,False,4,0,1
382820887529271296,Wed Sep 25 10:56:26 +0000 2013,0:29:48,55,2454,True,injured_or_dead_people,12015,2483,PakistaniSoldiers,False,4,0,1
382820893656764416,Wed Sep 25 10:56:28 +0000 2013,0:29:50,376,313,True,not_related_or_irrelevant,20094,2526,Arslan Sherazi,False,1,0,0
382820917702713344,Wed Sep 25 10:56:33 +0000 2013,0:29:55,171,23,True,caution_and_advice,724,2922,SaLman GhiAs,False,3,0,0
382820921540476928,Wed Sep 25 10:56:34 +0000 2013,0:29:56,110,1079,True,injured_or_dead_people,14892,2022,SADIQ HUSSAIN JIVANI,False,2,0,1
382820955682115585,Wed Sep 25 10:56:42 +0000 2013,0:30:04,121,320,True,other_useful_information,78698,1682,Aida Leonetti,False,2,0,1
382820963861004288,Wed Sep 25 10:56:44 +0000 2013,0:30:06,235,6936,True,not_related_or_irrelevant,6912,2272,P@SHA,False,2,2,0
382820983347761152,Wed Sep 25 10:56:49 +0000 2013,0:30:11,34,77,True,donation_needs_or_offers_or_volunteering_services,4793,3128,Zulfiqar Ansari,False,2,2,0
382821025354108928,Wed Sep 25 10:56:59 +0000 2013,0:30:21,113,813,True,injured_or_dead_people,18983,3231,DR.TAHIR MUGHAL,False,0,0,0
382821063916138497,Wed Sep 25 10:57:08 +0000 2013,0:30:30,142,279,True,other_useful_information,457,1729,Wafa Freedom,False,1,2,0
382821085013868544,Wed Sep 25 10:57:13 +0000 2013,0:30:35,1958,1943,True,other_useful_information,11957,2025,Jimmy Changa,False,6,1,0
382821090160308224,Wed Sep 25 10:57:15 +0000 2013,0:30:37,1010,259624,True,caution_and_advice,10977,2575,Fahd Husain,False,2,2,0
382821091774705666,Wed Sep 25 10:57:15 +0000 2013,0:30:37,768,494,True,donation_needs_or_offers_or_volunteering_services,14974,3338,Wajahat Mateen,False,3,1,1
382821132958572545,Wed Sep 25 10:57:25 +0000 2013,0:30:47,61942,62904,True,caution_and_advice,1468616,3431,D S N 🛑,False,2,1,1
382821133973991424,Wed Sep 25 10:57:25 +0000 2013,0:30:47,506,4260,True,sympathy_and_emotional_support,24769,3359,Simon Keeling,False,3,0,1
382821134129180673,Wed Sep 25 10:57:25 +0000 2013,0:30:47,7,113,True,injured_or_dead_people,18585,2513,SailingWeather.co.uk,False,3,0,1
382821134179110912,Wed Sep 25 10:57:25 +0000 2013,0:30:47,1082,3260,True,injured_or_dead_people,55793,1896,Caped Sufi,False,2,1,0
382821174960717825,Wed Sep 25 10:57:35 +0000 2013,0:30:57,671,35635,True,donation_needs_or_offers_or_volunteering_services,149986,3480,Naveed,False,2,1,0
382821205574946816,Wed Sep 25 10:57:42 +0000 2013,0:31:04,396,222,True,donation_needs_or_offers_or_volunteering_services,1832,2224,FaizQadri,False,1,0,0
382821213820944384,Wed Sep 25 10:57:44 +0000 2013,0:31:06,7003,11886,True,caution_and_advice,217180,2977,F. Jeffery 👁,False,1,1,0
382821223081586688,Wed Sep 25 10:57:46 +0000 2013,0:31:08,1656,11138,True,caution_and_advice,41033,1954,Amber Zulfiqar,False,2,2,0
382821232032219136,Wed Sep 25 10:57:48 +0000 2013,0:31:10,1063,5168,True,other_useful_information,11491,2435,Faiza Azeem Usmani,False,2,0,0
382821252731109377,Wed Sep 25 10:57:53 +0000 2013,0:31:15,631,4115,True,sympathy_and_emotional_support,7448,1716,India Sports TV,False,2,0,0
382821274344386560,Wed Sep 25 10:57:58 +0000 2013,0:31:20,890,24466,True,injured_or_dead_people,11505,3109,Rabia Mehmood - رابعہ,False,1,2,0
382821278589394945,Wed Sep 25 10:57:59 +0000 2013,0:31:21,10028,14662,True,other_useful_information,480803,2490,Grace Murphy,False,4,2,1
382821327062589440,Wed Sep 25 10:58:11 +0000 2013,0:31:33,115,1611,True,donation_needs_or_offers_or_volunteering_services,17938,2096,Tariq Anwar Baloch,False,3,0,0
382821330787524608,Wed Sep 25 10:58:12 +0000 2013,0:31:34,1013,912,True,injured_or_dead_people,1791,3177,Vinay,False,2,2,0
382821366077992960,Wed Sep 25 10:58:20 +0000 2013,0:31:42,1273,2130,True,donation_needs_or_offers_or_volunteering_services,22982,2035,Will Slaton,False,2,1,0
382821401637695488,Wed Sep 25 10:58:29 +0000 2013,0:31:51,711,641,True,sympathy_and_emotional_support,42786,3142,Vins,False,2,1,0
382821409103572992,Wed Sep 25 10:58:31 +0000 2013,0:31:53,154,18056,True,injured_or_dead_people,101983,3311,Tahir Imran Mian ✈,True,1,2,0
382821410076639232,Wed Sep 25 10:58:31 +0000 2013,0:31:53,779,339,True,donation_needs_or_offers_or_volunteering_services,18093,1896,DreamEr.,False,2,0,0
382821445631356928,Wed Sep 25 10:58:39 +0000 2013,0:32:01,106,189,True,other_useful_information,15791,1840,¤ AshNil ¤,False,2,1,0
382821448697384960,Wed Sep 25 10:58:40 +0000 2013,0:32:02,699,2415,True,displaced_people_and_evacuations,12460,2056,ManzoorHussain Bugti,False,0,1,0
382821473083064320,Wed Sep 25 10:58:46 +0000 2013,0:32:08,15573,17212,True,donation_needs_or_offers_or_volunteering_services,13682,2891,Nadeem Akram,False,5,0,0
382821502250270720,Wed Sep 25 10:58:53 +0000 2013,0:32:15,1041,7568,True,not_related_or_irrelevant,15671,2166,Gull Nawaz Bugti,False,2,0,0
382821548920700928,Wed Sep 25 10:59:04 +0000 2013,0:32:26,87,292,True,other_useful_information,32198,2251,Pakistani,False,1,1,0
382821588863029248,Wed Sep 25 10:59:13 +0000 2013,0:32:35,154,95,True,other_useful_information,1722,2576,سب سے پہلے پاکستان,False,2,0,0
382821630965075968,Wed Sep 25 10:59:23 +0000 2013,0:32:45,395,197,True,other_useful_information,3817,2513,tooba,False,2,1,0
382821653098409984,Wed Sep 25 10:59:29 +0000 2013,0:32:51,978,22998,True,injured_or_dead_people,31458,2114,Elina Şevket,False,2,1,0
382821678771761153,Wed Sep 25 10:59:35 +0000 2013,0:32:57,278,3206,True,injured_or_dead_people,9698,2798,Rashid S Khan,False,1,2,0
382821704713527297,Wed Sep 25 10:59:41 +0000 2013,0:33:03,208,35,True,injured_or_dead_people,101,2069,Azmat Ullah,False,2,1,0
382821717301010432,Wed Sep 25 10:59:44 +0000 2013,0:33:06,431,387,True,other_useful_information,24814,2574,syedtalalhaiderzaidi,False,3,0,0
382821753694990336,Wed Sep 25 10:59:53 +0000 2013,0:33:15,529,712,True,sympathy_and_emotional_support,5982,1686,Fatima Azhar,False,4,0,0
382821772698984448,Wed Sep 25 10:59:57 +0000 2013,0:33:19,236,13722,True,other_useful_information,363184,2390,Pakistan News,False,2,0,1
382821812012216320,Wed Sep 25 11:00:07 +0000 2013,0:33:29,323,502,True,not_related_or_irrelevant,1969,3321,Sheeba Naaz,False,4,1,0
382821843012308992,Wed Sep 25 11:00:14 +0000 2013,0:33:36,6223,16426,True,other_useful_information,97352,2336,Ahsan Masood Tanoli,False,2,0,0
382821844107407360,Wed Sep 25 11:00:14 +0000 2013,0:33:36,374,5566,True,injured_or_dead_people,41370,2026,Âì§hà Ñòór,False,2,1,0
382821853745516544,Wed Sep 25 11:00:17 +0000 2013,0:33:39,142,279,True,other_useful_information,457,1729,Wafa Freedom,False,2,1,0
382821855024799744,Wed Sep 25 11:00:17 +0000 2013,0:33:39,1838,1851,True,other_useful_information,33937,2059,The Marketing Chick,False,2,2,0
382821952085176321,Wed Sep 25 11:00:40 +0000 2013,0:34:02,681,687,True,injured_or_dead_people,18921,2907,Vanda Lengkong,False,1,1,0
382821969093484544,Wed Sep 25 11:00:44 +0000 2013,0:34:06,1033,781613,True,other_useful_information,27175,2934,SenatorSherryRehman,True,1,2,0
382822042762223616,Wed Sep 25 11:01:02 +0000 2013,0:34:24,425,1095,True,infrastructure_and_utilities_damage,13239,2271,#saveBSOazadLeader,False,3,0,0
382822064878800896,Wed Sep 25 11:01:07 +0000 2013,0:34:29,230,430,True,not_related_or_irrelevant,21848,1683,Mishmah Fazal,False,3,0,0
382822073887760384,Wed Sep 25 11:01:09 +0000 2013,0:34:31,2939,9107,True,other_useful_information,3198,2643,Matthew Green,False,2,1,1
382822075297058816,Wed Sep 25 11:01:09 +0000 2013,0:34:31,1,15035,True,not_related_or_irrelevant,261183,1810,Every Earthquake,False,2,0,1
382822113901424641,Wed Sep 25 11:01:19 +0000 2013,0:34:41,1838,1851,True,other_useful_information,33937,2059,The Marketing Chick,False,1,1,0
382822142481825792,Wed Sep 25 11:01:25 +0000 2013,0:34:47,310,1011,True,not_related_or_irrelevant,79209,2757,Frankly,False,0,1,0
382822149318512640,Wed Sep 25 11:01:27 +0000 2013,0:34:49,201,35626,True,other_useful_information,64170,2917,Irum Azeem Farooque,True,3,0,0
382822163742330881,Wed Sep 25 11:01:30 +0000 2013,0:34:52,514,15506,True,donation_needs_or_offers_or_volunteering_services,18655,2610,Shah Nawaz Bugti,False,2,2,0
382822179752394752,Wed Sep 25 11:01:34 +0000 2013,0:34:56,9976,11381,True,donation_needs_or_offers_or_volunteering_services,157996,2615,Federico DeVirgiliis,False,2,1,1
382822231643934721,Wed Sep 25 11:01:47 +0000 2013,0:35:09,433,5073,True,injured_or_dead_people,39307,2494,Borhaan Arifee,False,2,2,0
382822236907773952,Wed Sep 25 11:01:48 +0000 2013,0:35:10,620,3434,True,other_useful_information,6931,1914,EyeSha Rehman:Aaicha,False,3,0,0
382822265273843712,Wed Sep 25 11:01:55 +0000 2013,0:35:17,2003,1233,True,not_related_or_irrelevant,16809,2098,Tooba Masood,False,1,0,1
382822266196619264,Wed Sep 25 11:01:55 +0000 2013,0:35:17,60,136,True,injured_or_dead_people,157,2033,Ahsan Umar,False,5,0,0
382822283267428353,Wed Sep 25 11:01:59 +0000 2013,0:35:21,267,220,True,donation_needs_or_offers_or_volunteering_services,6132,3316,Hassan Kamal,False,1,2,0
382822285281067008,Wed Sep 25 11:01:59 +0000 2013,0:35:21,235,2275,True,injured_or_dead_people,48224,2022,Babur,False,2,0,0
382822296672423937,Wed Sep 25 11:02:02 +0000 2013,0:35:24,436,9043,True,other_useful_information,34059,2726,Veengas,True,5,0,0
382822305250148352,Wed Sep 25 11:02:04 +0000 2013,0:35:26,154,95,True,donation_needs_or_offers_or_volunteering_services,1722,2576,سب سے پہلے پاکستان,False,3,0,0
382822312401063936,Wed Sep 25 11:02:06 +0000 2013,0:35:28,2132,50234,True,not_related_or_irrelevant,29281,3282,UNHCR United Kingdom,True,1,2,0
382822317627150336,Wed Sep 25 11:02:07 +0000 2013,0:35:29,236,13722,True,donation_needs_or_offers_or_volunteering_services,363184,2390,Pakistan News,False,2,0,1
382822351655546881,Wed Sep 25 11:02:15 +0000 2013,0:35:37,686,1386,True,donation_needs_or_offers_or_volunteering_services,36804,2677,Mudassir سيد محمد,False,5,0,1
382822363861364736,Wed Sep 25 11:02:18 +0000 2013,0:35:40,169,60,True,infrastructure_and_utilities_damage,135,1773,Maha Babar,False,3,1,0
382822368126595072,Wed Sep 25 11:02:19 +0000 2013,0:35:41,112,1521,True,other_useful_information,2581,1740,Mohammad Umer Bugti,False,1,1,0
382822369699840000,Wed Sep 25 11:02:20 +0000 2013,0:35:42,0,93,True,not_related_or_irrelevant,42045,1739,Islamboard,False,1,0,1
382822369766961152,Wed Sep 25 11:02:20 +0000 2013,0:35:42,812,150367,True,sympathy_and_emotional_support,89215,2160,Mehr Tarar,True,1,2,0
382822371444277249,Wed Sep 25 11:02:20 +0000 2013,0:35:42,436,9043,True,other_useful_information,34059,2726,Veengas,True,2,2,0
382822390117720064,Wed Sep 25 11:02:24 +0000 2013,0:35:46,573,352,True,other_useful_information,3932,2635,Sarah Shedeed,False,1,0,1
382822400942817281,Wed Sep 25 11:02:27 +0000 2013,0:35:49,2128,7275,True,injured_or_dead_people,181200,1946,Hani Qureshi,False,4,0,1
382822408068927488,Wed Sep 25 11:02:29 +0000 2013,0:35:51,15573,17212,True,injured_or_dead_people,13682,2891,Nadeem Akram,False,2,0,0
382822418383110144,Wed Sep 25 11:02:31 +0000 2013,0:35:53,655,7972,True,other_useful_information,45623,2441,Hakeem Baloch,False,1,1,0
382822442785599488,Wed Sep 25 11:02:37 +0000 2013,0:35:59,945,107300,True,not_related_or_irrelevant,42874,2990,Wasay Jalil,True,4,0,1
382822442881671169,Wed Sep 25 11:02:37 +0000 2013,0:35:59,245,1460,True,injured_or_dead_people,20486,2823,Sadaf,False,2,1,0
382822449156325377,Wed Sep 25 11:02:39 +0000 2013,0:36:01,121,320,True,other_useful_information,78698,1682,Aida Leonetti,False,2,0,1
382822450658308096,Wed Sep 25 11:02:39 +0000 2013,0:36:01,724,4149,True,not_related_or_irrelevant,48790,2009,وزیر اعظم عمران خان,False,1,3,0
382822450951880704,Wed Sep 25 11:02:39 +0000 2013,0:36:01,157,63,True,injured_or_dead_people,2064,2752,Amna H.,False,3,0,0
382822497021734913,Wed Sep 25 11:02:50 +0000 2013,0:36:12,427,1174,True,not_related_or_irrelevant,55699,2310,Adeelxxx,False,3,0,1
382822501417365505,Wed Sep 25 11:02:51 +0000 2013,0:36:13,4707,1522,True,injured_or_dead_people,24834,2517,Marion Fairweather,False,1,2,0
382822510674182144,Wed Sep 25 11:02:53 +0000 2013,0:36:15,4449,38198,True,other_useful_information,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382822552768233472,Wed Sep 25 11:03:03 +0000 2013,0:36:25,205,6702,True,caution_and_advice,91689,1887,Arsène Wenger,False,4,1,1
382822566240350208,Wed Sep 25 11:03:06 +0000 2013,0:36:28,427,1174,True,not_related_or_irrelevant,55699,2310,Adeelxxx,False,2,0,0
382822589388705792,Wed Sep 25 11:03:12 +0000 2013,0:36:34,459,169,True,other_useful_information,10808,2154,Abdelhakim,False,1,1,1
382822618291658752,Wed Sep 25 11:03:19 +0000 2013,0:36:41,957,12256,True,injured_or_dead_people,57992,2945,Die-Hard Pakistani,False,4,1,1
382822628487987201,Wed Sep 25 11:03:21 +0000 2013,0:36:43,134,39,True,other_useful_information,293,1699,Vito Silvano,False,2,0,1
382822646053756928,Wed Sep 25 11:03:26 +0000 2013,0:36:48,454,229,True,injured_or_dead_people,4062,3223,Omer Mukhtar,False,1,1,1
382822686445305856,Wed Sep 25 11:03:35 +0000 2013,0:36:57,425,1095,True,injured_or_dead_people,13239,2271,#saveBSOazadLeader,False,2,3,0
382822699833102336,Wed Sep 25 11:03:38 +0000 2013,0:37:00,4,971,True,donation_needs_or_offers_or_volunteering_services,153400,3293,Notimicharts,False,2,0,1
382822705407750144,Wed Sep 25 11:03:40 +0000 2013,0:37:02,458,604,True,other_useful_information,4896,2090,Zehra Husain,False,2,1,0
382822712013758464,Wed Sep 25 11:03:41 +0000 2013,0:37:03,87,185,True,other_useful_information,8286,1862,(حمزہ فیاض),False,1,0,0
382822728778006529,Wed Sep 25 11:03:45 +0000 2013,0:37:07,433,5073,True,not_related_or_irrelevant,39307,2494,Borhaan Arifee,False,4,1,0
382822733857296386,Wed Sep 25 11:03:47 +0000 2013,0:37:09,82,23095,True,other_useful_information,7920,2157,Qasim Ali,False,3,0,0
382822749301141504,Wed Sep 25 11:03:50 +0000 2013,0:37:12,150,1947,True,injured_or_dead_people,172661,1884,Librocubicularist,False,5,1,0
382822759954673664,Wed Sep 25 11:03:53 +0000 2013,0:37:15,21,253,True,caution_and_advice,21277,2285,Abdulmajid Abbas MD,False,2,0,0
382822764786089984,Wed Sep 25 11:03:54 +0000 2013,0:37:16,245,8922,True,donation_needs_or_offers_or_volunteering_services,200491,3023,みつや,False,1,2,0
382822817563045889,Wed Sep 25 11:04:06 +0000 2013,0:37:28,236,13722,True,other_useful_information,363184,2390,Pakistan News,False,2,0,1
382822836655509504,Wed Sep 25 11:04:11 +0000 2013,0:37:33,680,3632,True,other_useful_information,15558,2259,Chawash Baloch,False,7,0,0
382822840338489344,Wed Sep 25 11:04:12 +0000 2013,0:37:34,388,566,True,donation_needs_or_offers_or_volunteering_services,14050,2732,Syed Habib,False,2,1,0
382822855915741185,Wed Sep 25 11:04:16 +0000 2013,0:37:38,94,442970,True,other_useful_information,16587,2268,Official Warid,True,1,0,0
382822862731493377,Wed Sep 25 11:04:17 +0000 2013,0:37:39,3036,10383,True,other_useful_information,240906,3293,Sofia Smith سهى,False,2,0,1
382822874022965248,Wed Sep 25 11:04:20 +0000 2013,0:37:42,655,7972,True,other_useful_information,45623,2441,Hakeem Baloch,False,6,1,0
382822879940706305,Wed Sep 25 11:04:21 +0000 2013,0:37:43,448,2618,True,injured_or_dead_people,106108,2340,🇵🇰,False,2,0,0
382822886056001536,Wed Sep 25 11:04:23 +0000 2013,0:37:45,433,5073,True,donation_needs_or_offers_or_volunteering_services,39307,2494,Borhaan Arifee,False,2,1,0
382822886446096384,Wed Sep 25 11:04:23 +0000 2013,0:37:45,1333,580,True,donation_needs_or_offers_or_volunteering_services,6064,2560,Eliud Limo,False,1,0,0
382822888870387714,Wed Sep 25 11:04:23 +0000 2013,0:37:45,706,1097,True,injured_or_dead_people,99852,2136,Sweet Chin Music,False,2,2,0
382822908147822592,Wed Sep 25 11:04:28 +0000 2013,0:37:50,2999,56423,True,other_useful_information,792693,2889,Hassan Khan,False,1,1,0
382822918637748224,Wed Sep 25 11:04:30 +0000 2013,0:37:52,388,566,True,other_useful_information,14050,2732,Syed Habib,False,3,1,0
382822927441215488,Wed Sep 25 11:04:33 +0000 2013,0:37:55,266,3284,True,donation_needs_or_offers_or_volunteering_services,4127,2167,Malookan Bugti,False,2,0,0
382822929647808512,Wed Sep 25 11:04:33 +0000 2013,0:37:55,374,5566,True,sympathy_and_emotional_support,41370,2026,Âì§hà Ñòór,False,5,1,0
382822933896241152,Wed Sep 25 11:04:34 +0000 2013,0:37:56,624,3254,True,injured_or_dead_people,4767,2805,Mashallah News,False,3,0,1
382822946068500480,Wed Sep 25 11:04:37 +0000 2013,0:37:59,1095,90,True,other_useful_information,1374,3158,Hamza Ehsan Dogar,False,2,2,0
382822963080200193,Wed Sep 25 11:04:41 +0000 2013,0:38:03,1041,7568,True,other_useful_information,15671,2166,Gull Nawaz Bugti,False,1,0,0
382822978402385921,Wed Sep 25 11:04:45 +0000 2013,0:38:07,655,7972,True,not_related_or_irrelevant,45623,2441,Hakeem Baloch,False,3,1,0
382823011025297408,Wed Sep 25 11:04:53 +0000 2013,0:38:15,1936,1308,True,not_related_or_irrelevant,48370,2453,Alban K,False,1,1,0
382823025717940224,Wed Sep 25 11:04:56 +0000 2013,0:38:18,171,23,True,not_related_or_irrelevant,724,2922,SaLman GhiAs,False,3,0,0
382823037638574080,Wed Sep 25 11:04:59 +0000 2013,0:38:21,2366,1090,True,injured_or_dead_people,27165,2456,Naghman,False,3,2,0
382823063404179456,Wed Sep 25 11:05:05 +0000 2013,0:38:27,455,239,True,other_useful_information,3946,2403,Natasha Nimmi,False,2,0,1
382823078025519104,Wed Sep 25 11:05:08 +0000 2013,0:38:30,655,7972,True,not_related_or_irrelevant,45623,2441,Hakeem Baloch,False,1,2,0
382823092617089024,Wed Sep 25 11:05:12 +0000 2013,0:38:34,14,34979,True,other_useful_information,19745,2098,Southern CA Quakes,False,1,0,1
382823095863504896,Wed Sep 25 11:05:13 +0000 2013,0:38:35,10,153317,True,other_useful_information,167451,2431,Earthquake Alerts,False,1,0,1
382823099097300993,Wed Sep 25 11:05:13 +0000 2013,0:38:35,5,40765,True,not_related_or_irrelevant,39471,2009,CA Earthquakes,False,1,0,1
382823137127452672,Wed Sep 25 11:05:23 +0000 2013,0:38:45,365,101,True,caution_and_advice,4788,1797,Shihab Khan Kiani,False,1,1,0
382823137194569728,Wed Sep 25 11:05:23 +0000 2013,0:38:45,901,18819,True,injured_or_dead_people,11755,3287,Knowledge Katti,False,3,2,0
382823165795508224,Wed Sep 25 11:05:29 +0000 2013,0:38:51,426,7423,True,not_related_or_irrelevant,12049,2539,Naseer Kakar,True,2,2,1
382823169301544960,Wed Sep 25 11:05:30 +0000 2013,0:38:52,471,609,True,sympathy_and_emotional_support,11851,2962,Umair Aziz,False,1,0,0
382823176449036288,Wed Sep 25 11:05:32 +0000 2013,0:38:54,452,2732,True,injured_or_dead_people,2132,2456,CERP,False,2,1,0
382823177295888384,Wed Sep 25 11:05:32 +0000 2013,0:38:54,575,313,True,other_useful_information,1260,3198,Rahul Undevia,False,3,0,0
382823181104742401,Wed Sep 25 11:05:33 +0000 2013,0:38:55,735,222,True,donation_needs_or_offers_or_volunteering_services,14559,3280,Keith,False,6,1,0
382823210234183680,Wed Sep 25 11:05:40 +0000 2013,0:39:02,655,7972,True,other_useful_information,45623,2441,Hakeem Baloch,False,2,1,0
382823210829377536,Wed Sep 25 11:05:40 +0000 2013,0:39:02,236,13722,True,injured_or_dead_people,363184,2390,Pakistan News,False,2,0,1
382823210846150656,Wed Sep 25 11:05:40 +0000 2013,0:39:02,236,13722,True,injured_or_dead_people,363184,2390,Pakistan News,False,2,0,1
382823233105297408,Wed Sep 25 11:05:45 +0000 2013,0:39:07,896,1329,True,donation_needs_or_offers_or_volunteering_services,93075,2128,محمد عمیر دبیر,False,4,1,1
382823256426045440,Wed Sep 25 11:05:51 +0000 2013,0:39:13,959,840,True,injured_or_dead_people,107222,3314,"""Fo' nine Phenom""",False,2,1,1
382823277200015360,Wed Sep 25 11:05:56 +0000 2013,0:39:18,1795,1078,True,donation_needs_or_offers_or_volunteering_services,18036,2404,robyn havis,False,1,0,0
382823308858642432,Wed Sep 25 11:06:04 +0000 2013,0:39:26,4017,6792,True,not_related_or_irrelevant,16637,3230,Che Marville,False,2,1,1
382823313489559552,Wed Sep 25 11:06:05 +0000 2013,0:39:27,303,58,True,donation_needs_or_offers_or_volunteering_services,1324,1843,muhammad irfan asif,False,2,1,1
382823316442333184,Wed Sep 25 11:06:05 +0000 2013,0:39:27,431,387,True,other_useful_information,24814,2574,syedtalalhaiderzaidi,False,2,0,1
382823345521442816,Wed Sep 25 11:06:12 +0000 2013,0:39:34,0,102036,True,other_useful_information,153630,2260,JAAG TV,True,4,0,0
382823358226006016,Wed Sep 25 11:06:15 +0000 2013,0:39:37,655,7972,True,caution_and_advice,45623,2441,Hakeem Baloch,False,3,1,0
382823382443495424,Wed Sep 25 11:06:21 +0000 2013,0:39:43,4449,38198,True,other_useful_information,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382823389951307776,Wed Sep 25 11:06:23 +0000 2013,0:39:45,4017,6792,True,caution_and_advice,16637,3230,Che Marville,False,1,2,1
382823409350356992,Wed Sep 25 11:06:27 +0000 2013,0:39:49,1173,248,True,other_useful_information,1676,1707,Moonlightsparkles,False,1,2,0
382823434503217153,Wed Sep 25 11:06:33 +0000 2013,0:39:55,363,1711,True,injured_or_dead_people,9889,2643,ParkhaAsad,False,2,3,1
382823434939404290,Wed Sep 25 11:06:34 +0000 2013,0:39:56,215,334,True,donation_needs_or_offers_or_volunteering_services,6201,1826,Faiza Aslam,False,3,1,0
382823444015882241,Wed Sep 25 11:06:36 +0000 2013,0:39:58,57,58,True,other_useful_information,414,2353,Asma Rehman,False,1,0,1
382823448646807552,Wed Sep 25 11:06:37 +0000 2013,0:39:59,655,7972,True,donation_needs_or_offers_or_volunteering_services,45623,2441,Hakeem Baloch,False,3,1,0
382823472813969408,Wed Sep 25 11:06:43 +0000 2013,0:40:05,82,23095,True,not_related_or_irrelevant,7920,2157,Qasim Ali,False,1,1,0
382823476471803904,Wed Sep 25 11:06:43 +0000 2013,0:40:05,198,970,True,other_useful_information,23007,3012,Makiz Nasirahmad,False,6,1,0
382823484914544640,Wed Sep 25 11:06:45 +0000 2013,0:40:07,209,530,True,other_useful_information,439939,1989,NewsTreasury,False,1,0,1
382823501549543424,Wed Sep 25 11:06:49 +0000 2013,0:40:11,34,82,True,injured_or_dead_people,11000,2369,Mark Realmz,False,1,1,1
382823506645250048,Wed Sep 25 11:06:51 +0000 2013,0:40:13,777,907,True,injured_or_dead_people,226827,2769,yoyo,False,2,1,1
382823553936404480,Wed Sep 25 11:07:02 +0000 2013,0:40:24,20,103,True,other_useful_information,420,3365,nOmI,False,2,2,0
382823598962257920,Wed Sep 25 11:07:13 +0000 2013,0:40:35,12,308,True,donation_needs_or_offers_or_volunteering_services,27607,1933,CloudsOnEurope,False,2,0,1
382823613922947072,Wed Sep 25 11:07:16 +0000 2013,0:40:38,514,15506,True,donation_needs_or_offers_or_volunteering_services,18655,2610,Shah Nawaz Bugti,False,3,0,0
382823639084564480,Wed Sep 25 11:07:22 +0000 2013,0:40:44,896,1329,True,other_useful_information,93075,2128,محمد عمیر دبیر,False,3,1,0
382823709754810368,Wed Sep 25 11:07:39 +0000 2013,0:41:01,238,287,True,injured_or_dead_people,31657,1738,Reportz,False,3,1,1
382823723872833536,Wed Sep 25 11:07:42 +0000 2013,0:41:04,154,1025,True,donation_needs_or_offers_or_volunteering_services,26435,2409,عامر | Aamir,False,2,1,0
382823728662327296,Wed Sep 25 11:07:44 +0000 2013,0:41:06,175,168,True,other_useful_information,393,2190,Lesther A. Ortega,False,3,0,1
382823754432143361,Wed Sep 25 11:07:50 +0000 2013,0:41:12,231,2580,True,injured_or_dead_people,3915,2219,Nawaz Hussain Bugti,False,2,0,0
382823780910788608,Wed Sep 25 11:07:56 +0000 2013,0:41:18,4449,38198,True,donation_needs_or_offers_or_volunteering_services,169995,1773,☪ Pakistan - Wake-UP,False,2,0,0
382823788565372928,Wed Sep 25 11:07:58 +0000 2013,0:41:20,3706,7613,True,other_useful_information,53099,3254,Faria Khan,False,4,1,0
382823795461197824,Wed Sep 25 11:08:00 +0000 2013,0:41:22,152,4817,True,injured_or_dead_people,1763,3232,Fasih Bokhari,False,2,2,1
382823822929301504,Wed Sep 25 11:08:06 +0000 2013,0:41:28,427,1174,True,not_related_or_irrelevant,55699,2310,Adeelxxx,False,2,0,0
382823828373508097,Wed Sep 25 11:08:07 +0000 2013,0:41:29,328,2684,True,other_useful_information,9834,2167,SahiBaksh Bugti,False,3,1,0
382823842164797440,Wed Sep 25 11:08:11 +0000 2013,0:41:33,987,2067,True,injured_or_dead_people,17535,1876,Saqeena Quasim,False,4,0,0
